x0,x1,x2,x3,x4,x5,x6,x7,v0,v1,v2,v3,v4,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
0.5,0.6,0.125,0.0,1.0,0.0,0.0,0.0,0.17859691,1.8729589,1.1739718,-0.45995468,1.1999323,4.784753,0.9418463,0.81370574,0.0,0.0,1.0,0.0,0.0,0.17859691,1.8729589,1.1739718,-0.45995468,1.1999323,0.5,0.6,0.125,0.0,1.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.5573394,-0.7140595,-0.10598728,-0.8028588,1.1969283,0.39398107,0.16714206,0.14899428,0.0,0.0,0.0,0.0,0.0,-0.5573394,-0.7140595,-0.10598728,-0.8028588,1.1969283,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,1.0153252,0.29060307,-0.6147658,1.0550454,1.4764229,3.897634,0.8696235,0.7911318,0.0,0.0,1.0,0.0,0.0,1.0153252,0.29060307,-0.6147658,1.0550454,1.4764229,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,1.1441287,1.9294755,0.13389844,0.11631619,-0.24112828,3.551771,0.8251694,0.8715587,1.0,0.0,1.0,0.0,1.0,1.1441287,1.9294755,0.13389844,0.11631619,-0.24112828,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,1.0605636,0.9701707,-1.8021792,0.8736258,0.9973571,3.864631,0.8658358,0.8444032,0.0,0.0,1.0,0.0,0.0,1.0605636,0.9701707,-1.8021792,0.8736258,0.9973571,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,1.0,0.0,0.94140977,-0.973103,1.0913872,0.101224646,0.7491941,2.8748975,0.70576376,0.6616173,0.0,0.0,1.0,0.0,0.0,0.94140977,-0.973103,1.0913872,0.101224646,0.7491941,0.25,1.0,0.125,1.0,0.0,0.0,1.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.5256728,-1.0251807,0.10972976,-0.7170826,1.8929266,0.52510697,0.18620004,0.25734523,1.0,0.0,0.0,1.0,0.0,-0.5256728,-1.0251807,0.10972976,-0.7170826,1.8929266,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.47712952,0.014828655,0.3632076,0.87690485,0.23746869,1.5178629,0.3817476,0.42320368,0.0,1.0,1.0,1.0,0.0,0.47712952,0.014828655,0.3632076,0.87690485,0.23746869,0.5,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.82634306,0.6172089,0.7573447,-1.123642,0.12250321,1.2334076,0.3172167,0.28065065,0.0,0.0,0.0,0.0,0.0,-0.82634306,0.6172089,0.7573447,-1.123642,0.12250321,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.5,0.4,0.125,0.0,0.0,0.0,0.0,0.0,-2.273801,-0.12890303,0.53861845,0.34389856,0.366118,-0.09613444,0.1094731,0.31586218,0.0,1.0,0.0,0.0,1.0,-2.273801,-0.12890303,0.53861845,0.34389856,0.366118,0.5,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-1.6725559,-1.6220766,1.6625385,2.4577363,-1.4127098,3.1247532,0.75486934,0.87302613,0.0,0.0,1.0,0.0,0.0,-1.6725559,-1.6220766,1.6625385,2.4577363,-1.4127098,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.2289253,-1.2823408,1.161988,-0.656278,0.49101993,0.40807536,0.16911328,0.17351502,0.0,0.0,0.0,0.0,0.0,0.2289253,-1.2823408,1.161988,-0.656278,0.49101993,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.5,0.4,0.875,0.0,0.0,0.0,0.0,0.0,0.46298304,-0.7870157,-0.12755768,0.87167174,1.2850899,1.5800723,0.39653406,0.36468324,0.0,0.0,0.0,0.0,0.0,0.46298304,-0.7870157,-0.12755768,0.87167174,1.2850899,0.5,0.4,0.875,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,-0.9096962,0.41386563,0.8057077,0.9910549,-0.092651606,1.3223222,0.3367798,0.40562916,0.0,0.0,0.0,0.0,0.0,-0.9096962,0.41386563,0.8057077,0.9910549,-0.092651606,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.2,0.125,0.0,0.0,0.0,0.0,0.0,-0.9947966,-0.55339175,-1.197271,1.5188434,-1.0295134,0.06596363,0.12630449,0.19429109,0.0,0.0,0.0,0.0,0.0,-0.9947966,-0.55339175,-1.197271,1.5188434,-1.0295134,0.25,0.2,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-0.30525488,-0.3153278,0.107834,-0.6949023,-1.9576095,1.1665459,0.3029152,0.37689054,1.0,0.0,1.0,0.0,1.0,-0.30525488,-0.3153278,0.107834,-0.6949023,-1.9576095,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.2,0.125,0.0,0.0,0.0,0.0,0.0,0.39046916,0.029716311,0.6929179,0.45661187,1.5548402,0.7651753,0.2253381,0.39598566,0.0,0.0,1.0,0.0,0.0,0.39046916,0.029716311,0.6929179,0.45661187,1.5548402,0.25,0.2,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,0.0,0.0,0.0,0.0,0.0,1.5106635,-2.5922108,-0.58950603,0.91716367,1.1980275,0.04209332,0.12369377,0.14096951,0.0,0.0,0.0,0.0,0.0,1.5106635,-2.5922108,-0.58950603,0.91716367,1.1980275,0.25,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.3021501,-0.6218271,-0.73882383,-0.79205835,-1.2153527,0.5852823,0.19549103,0.15073784,0.0,0.0,0.0,0.0,0.0,-0.3021501,-0.6218271,-0.73882383,-0.79205835,-1.2153527,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.018725812,0.68084913,0.6128916,1.280208,-2.7976708,1.4554394,0.36712733,0.610822,0.0,0.0,1.0,0.0,0.0,-0.018725812,0.68084913,0.6128916,1.280208,-2.7976708,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.6454663,-0.31993347,-1.4119719,0.42715782,-0.07271221,0.562714,0.19196598,0.21346639,0.0,0.0,0.0,0.0,0.0,-0.6454663,-0.31993347,-1.4119719,0.42715782,-0.07271221,0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.78889245,-0.35164753,-1.2848427,-0.61271596,-0.6531488,1.1879133,0.307446,0.43362483,0.0,0.0,0.0,0.0,0.0,0.78889245,-0.35164753,-1.2848427,-0.61271596,-0.6531488,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.75,0.4,0.125,0.0,0.0,0.0,0.0,0.0,-1.6444108,1.1888452,-1.001101,-0.74770975,0.45805922,0.39209226,0.1668793,0.23998347,0.0,0.0,0.0,0.0,0.0,-1.6444108,1.1888452,-1.001101,-0.74770975,0.45805922,0.75,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,1.0,0.0,0.6042889,-0.77638394,0.98022074,-0.0006425235,1.4142272,1.8722159,0.46809736,0.3628766,0.0,0.0,0.0,0.0,0.0,0.6042889,-0.77638394,0.98022074,-0.0006425235,1.4142272,0.25,1.0,0.125,0.0,0.0,0.0,1.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.842787,-0.4639304,-0.030137505,-1.3580365,-1.4960266,0.7599627,0.22442949,0.38540044,0.0,0.0,1.0,0.0,0.0,0.842787,-0.4639304,-0.030137505,-1.3580365,-1.4960266,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,0.0,0.0,0.0,1.0,0.0,-0.68219846,-0.029421639,2.508167,-0.19129023,-0.30103168,1.9062026,0.47656783,0.6568788,0.0,0.0,1.0,0.0,0.0,-0.68219846,-0.029421639,2.508167,-0.19129023,-0.30103168,0.25,0.4,0.125,0.0,0.0,0.0,1.0,0.0
0.5,1.0,0.625,1.0,0.0,0.0,0.0,0.0,0.057079144,-1.1422783,0.64589506,-1.2759051,0.16356756,1.1390406,0.29713893,0.23193868,0.0,0.0,0.0,0.0,0.0,0.057079144,-1.1422783,0.64589506,-1.2759051,0.16356756,0.5,1.0,0.625,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.31853142,1.2952688,0.34490418,0.94609076,-0.32690185,4.7391057,0.9392951,0.8771118,0.0,0.0,1.0,0.0,0.0,0.31853142,1.2952688,0.34490418,0.94609076,-0.32690185,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,1.0,0.0,0.0,0.0,0.0,0.5217789,-0.1637639,-0.730027,0.9699667,1.3326241,2.7186525,0.67231023,0.6923923,0.0,0.0,1.0,0.0,0.0,0.5217789,-0.1637639,-0.730027,0.9699667,1.3326241,0.25,0.4,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.23764636,-0.08174843,1.9075646,-0.36472934,0.8237059,2.2263794,0.5563544,0.61250573,0.0,0.0,0.0,0.0,0.0,0.23764636,-0.08174843,1.9075646,-0.36472934,0.8237059,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,1.2195187,-0.54457587,-0.876347,-0.54592013,-1.5639864,0.8435908,0.23932035,0.34218553,0.0,0.0,0.0,0.0,0.0,1.2195187,-0.54457587,-0.876347,-0.54592013,-1.5639864,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-2.1016521,-0.9066475,0.87777144,0.5533651,-0.81747663,1.568685,0.39381236,0.6315791,0.0,0.0,0.0,0.0,0.0,-2.1016521,-0.9066475,0.87777144,0.5533651,-0.81747663,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0,-0.930451,1.1026618,2.2912369,-0.17680685,-1.7483263,2.9428582,0.7196767,0.573986,0.0,0.0,1.0,0.0,0.0,-0.930451,1.1026618,2.2912369,-0.17680685,-1.7483263,0.25,1.0,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-1.0244882,-0.16652855,0.7080567,0.45551658,1.3248996,2.3764915,0.59302664,0.67330575,1.0,1.0,1.0,1.0,1.0,-1.0244882,-0.16652855,0.7080567,0.45551658,1.3248996,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,1.0,0.0,0.0,0.37969926,-0.5131835,0.4432939,0.07614341,-1.1691991,3.0739815,0.7453534,0.6782229,0.0,0.0,1.0,0.0,0.0,0.37969926,-0.5131835,0.4432939,0.07614341,-1.1691991,0.25,0.6,0.25,1.0,0.0,1.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.21869718,1.1832663,0.045124304,-1.1286799,-1.2651457,1.635926,0.40997374,0.44141585,0.0,0.0,0.0,0.0,0.0,-0.21869718,1.1832663,0.045124304,-1.1286799,-1.2651457,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,1.0,0.0,-1.9550065,0.73354316,-0.009712509,-2.8957875,0.16893609,0.72278994,0.2180255,0.30976132,0.0,0.0,0.0,0.0,0.0,-1.9550065,0.73354316,-0.009712509,-2.8957875,0.16893609,0.25,1.0,0.125,1.0,0.0,0.0,1.0,0.0
0.5,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.2701888,0.51951367,1.152593,-0.13421623,0.2873925,2.4236822,0.60436404,0.43563476,0.0,0.0,1.0,0.0,0.0,0.2701888,0.51951367,1.152593,-0.13421623,0.2873925,0.5,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.6417912,0.5823516,-0.7658857,-0.71652293,-0.9712483,1.3517046,0.34337375,0.58505684,0.0,0.0,0.0,0.0,0.0,-0.6417912,0.5823516,-0.7658857,-0.71652293,-0.9712483,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.8,0.375,0.0,0.0,0.0,0.0,0.0,1.0639509,1.353868,0.91174453,0.6549607,0.72705394,3.6319742,0.8364399,0.66916937,0.0,0.0,1.0,0.0,0.0,1.0639509,1.353868,0.91174453,0.6549607,0.72705394,0.5,0.8,0.375,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.44996393,0.061112713,1.0053031,-1.291412,-0.921841,1.6742666,0.4192791,0.32759404,0.0,0.0,1.0,0.0,0.0,0.44996393,0.061112713,1.0053031,-1.291412,-0.921841,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.75,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-1.1767572,1.9550785,0.804482,-0.13949801,1.5119331,1.8660394,0.46655986,0.514262,0.0,0.0,0.0,0.0,0.0,-1.1767572,1.9550785,0.804482,-0.13949801,1.5119331,0.75,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.76620305,-1.3446804,0.06684984,1.3759392,-0.063062035,2.3609364,0.58926713,0.4972335,1.0,0.0,1.0,0.0,1.0,-0.76620305,-1.3446804,0.06684984,1.3759392,-0.063062035,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,0.0,0.0,0.0,1.0,0.0,2.2104292,-0.20093016,0.007975187,-0.114345446,-0.21536869,2.2482321,0.5617413,0.51530844,0.0,0.0,0.0,0.0,0.0,2.2104292,-0.20093016,0.007975187,-0.114345446,-0.21536869,0.25,0.4,0.125,0.0,0.0,0.0,1.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,1.09657,1.2700123,0.1462975,-0.042656254,-0.8681074,2.4834394,0.6185597,0.50412774,0.0,0.0,1.0,0.0,0.0,1.09657,1.2700123,0.1462975,-0.042656254,-0.8681074,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,1.0,0.0,0.0,1.0,0.0,0.02615984,-0.28775105,-0.03687,-1.8299673,0.29665908,0.8318636,0.237192,0.27050856,0.0,0.0,0.0,0.0,0.0,0.02615984,-0.28775105,-0.03687,-1.8299673,0.29665908,0.25,0.4,0.125,1.0,0.0,0.0,1.0,0.0
0.25,0.8,0.125,1.0,1.0,0.0,0.0,0.0,-0.87303406,0.71308976,0.11020982,-1.0689788,-0.28234464,2.189666,0.5472749,0.44180354,0.0,0.0,0.0,0.0,0.0,-0.87303406,0.71308976,0.11020982,-1.0689788,-0.28234464,0.25,0.8,0.125,1.0,1.0,0.0,0.0,0.0
0.5,0.6,0.25,1.0,0.0,0.0,0.0,0.0,0.45243797,0.4522295,1.1159797,1.1993725,1.2712041,4.3259244,0.91100144,0.8812267,0.0,0.0,1.0,0.0,0.0,0.45243797,0.4522295,1.1159797,1.1993725,1.2712041,0.5,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.0798355,-0.49365368,-0.72424304,-0.49713206,0.96399486,0.6082363,0.19912633,0.17820561,0.0,0.0,0.0,0.0,0.0,0.0798355,-0.49365368,-0.72424304,-0.49713206,0.96399486,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.2,0.125,1.0,0.0,0.0,0.0,0.0,0.41137543,-0.022248413,0.69918084,1.1350806,0.8964895,2.8958724,0.71010053,0.80104935,0.0,0.0,1.0,0.0,0.0,0.41137543,-0.022248413,0.69918084,1.1350806,0.8964895,0.25,0.2,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.22613391,-0.4794672,-0.32507417,-0.4314171,-2.6965933,0.79836506,0.2311845,0.27151877,0.0,1.0,0.0,0.0,1.0,-0.22613391,-0.4794672,-0.32507417,-0.4314171,-2.6965933,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,1.7708191,-0.49560782,-0.120571084,-0.15473245,-2.1986415,1.2061471,0.31134197,0.55352116,0.0,0.0,1.0,0.0,0.0,1.7708191,-0.49560782,-0.120571084,-0.15473245,-2.1986415,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.36511686,-0.5847386,-0.5355421,-1.3826636,1.1592203,0.08327124,0.1282268,0.16966733,0.0,0.0,0.0,0.0,0.0,-0.36511686,-0.5847386,-0.5355421,-1.3826636,1.1592203,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-1.8187598,-0.735544,1.3513921,0.04834943,-0.9475899,1.296257,0.3309829,0.58610255,1.0,0.0,0.0,1.0,0.0,-1.8187598,-0.735544,1.3513921,0.04834943,-0.9475899,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-1.4350702,-0.44374022,-0.55833614,-1.1237772,1.5812922,0.21162714,0.14327233,0.22035752,0.0,0.0,0.0,0.0,0.0,-1.4350702,-0.44374022,-0.55833614,-1.1237772,1.5812922,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.25,0.0,0.0,0.0,0.0,0.0,-1.0609944,0.6067355,-0.8777339,0.3213394,-0.43802813,1.3007064,0.33196884,0.41579834,0.0,0.0,0.0,0.0,0.0,-1.0609944,0.6067355,-0.8777339,0.3213394,-0.43802813,0.25,0.8,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,1.0,0.0,2.2592955,1.2541186,0.17517297,-0.9052404,-0.8922248,3.8597748,0.86527073,0.86323273,0.0,0.0,1.0,0.0,0.0,2.2592955,1.2541186,0.17517297,-0.9052404,-0.8922248,0.25,0.8,0.125,1.0,0.0,0.0,1.0,0.0
0.25,0.8,0.125,1.0,0.0,1.0,0.0,0.0,0.8330277,2.5696857,-1.5647897,-1.5284553,-0.4406703,3.7149515,0.84747744,0.7770034,1.0,1.0,1.0,1.0,1.0,0.8330277,2.5696857,-1.5647897,-1.5284553,-0.4406703,0.25,0.8,0.125,1.0,0.0,1.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,0.7968173,-0.91297054,0.4953484,0.3455099,-0.76298803,2.220769,0.5549692,0.5441495,0.0,1.0,1.0,1.0,0.0,0.7968173,-0.91297054,0.4953484,0.3455099,-0.76298803,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.76257724,0.39269388,-1.4005802,0.32038268,1.3216962,2.7223597,0.67312646,0.57021064,0.0,0.0,0.0,0.0,0.0,-0.76257724,0.39269388,-1.4005802,0.32038268,1.3216962,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.4,0.125,0.0,0.0,0.0,0.0,0.0,-0.787266,0.094846316,-0.020097846,-0.61539906,-0.6026152,0.6667933,0.20862943,0.17167674,0.0,0.0,0.0,0.0,0.0,-0.787266,0.094846316,-0.020097846,-0.61539906,-0.6026152,0.5,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.75,0.2,0.25,1.0,0.0,0.0,0.0,0.0,1.5492615,0.14008382,0.18646434,0.5972649,-0.13053264,4.033844,0.88430494,0.7656237,0.0,0.0,1.0,0.0,0.0,1.5492615,0.14008382,0.18646434,0.5972649,-0.13053264,0.75,0.2,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,1.0,0.0,0.0,1.0,0.61602676,0.016434716,-0.20503026,-0.2483496,-0.85300374,3.0118854,0.73338896,0.69858384,1.0,0.0,0.0,1.0,0.0,0.61602676,0.016434716,-0.20503026,-0.2483496,-0.85300374,0.25,0.6,0.125,1.0,1.0,0.0,0.0,1.0
0.5,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.06844182,-0.1895003,0.89561826,0.8141577,-0.33324465,1.1890312,0.3076841,0.40195376,0.0,0.0,1.0,0.0,0.0,-0.06844182,-0.1895003,0.89561826,0.8141577,-0.33324465,0.5,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.5,0.6,0.25,0.0,0.0,0.0,0.0,0.0,-1.600132,0.9710548,-0.990004,0.28684568,0.31975934,0.88506585,0.24695216,0.35861972,1.0,1.0,1.0,1.0,1.0,-1.600132,0.9710548,-0.990004,0.28684568,0.31975934,0.5,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.6133528,0.720638,0.112183325,1.6802495,1.8520622,2.262999,0.56537336,0.61711,1.0,0.0,1.0,0.0,1.0,0.6133528,0.720638,0.112183325,1.6802495,1.8520622,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,0.77907616,0.274043,0.8303187,-0.7100436,-0.043366943,1.6927933,0.42379668,0.3110875,0.0,1.0,1.0,1.0,0.0,0.77907616,0.274043,0.8303187,-0.7100436,-0.043366943,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,0.18679851,0.267107,0.5445189,0.16814609,2.2228854,1.5034502,0.3783518,0.46771842,0.0,0.0,0.0,0.0,0.0,0.18679851,0.267107,0.5445189,0.16814609,2.2228854,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.85167915,-0.23086579,0.5051005,0.2549063,1.5551852,2.0954316,0.5238398,0.6578216,0.0,0.0,1.0,0.0,0.0,-0.85167915,-0.23086579,0.5051005,0.2549063,1.5551852,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-0.76936626,-0.13827336,-1.1154795,0.26815942,-0.11326048,1.8139839,0.4536296,0.5692764,0.0,0.0,0.0,0.0,0.0,-0.76936626,-0.13827336,-1.1154795,0.26815942,-0.11326048,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.013692566,2.4823716,1.2949872,-0.6800943,1.6618319,2.9427788,0.71966064,0.8421428,0.0,0.0,0.0,0.0,0.0,-0.013692566,2.4823716,1.2949872,-0.6800943,1.6618319,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.4873511,0.41798234,1.5790386,-1.6773916,1.3662697,1.545007,0.3881743,0.26769793,1.0,0.0,1.0,0.0,1.0,0.4873511,0.41798234,1.5790386,-1.6773916,1.3662697,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.056912918,0.9646074,0.7085414,-0.7970977,0.29450735,1.8310062,0.4578518,0.6737966,0.0,0.0,1.0,0.0,0.0,-0.056912918,0.9646074,0.7085414,-0.7970977,0.29450735,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
