u0,u1,u2,u3,x0,x1,x2,x3,v0,v1,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5
-1.4963186,-0.9456777,-1.3568082,-0.53870314,-1.2345337,-0.6006693,-0.86044526,-0.13768305,0.2671927,-1.1794047,-6.792265,0.0011211652,0.15090044,-0.89635485,0.9885756,0.0,-0.9050156,0.9774783,0.2671927,-1.1794047,-1.2345337,-0.6006693,-0.86044526,-0.13768305
-1.725096,0.1271072,-1.450835,-2.423306,-0.19827008,-0.38756207,-1.8371263,1.448815,0.9669665,-2.0281386,-5.851964,0.0028660106,0.60481143,-0.80578417,2.0791323,0.0,-0.81918424,2.075933,0.9669665,-2.0281386,-0.19827008,-0.38756207,-1.8371263,1.448815
-0.70557487,0.46394965,0.37857413,0.100009955,-2.2319825,-0.09468488,-1.0032498,-2.0116913,0.84754306,-1.0673008,-6.8952937,0.0010115154,0.013538878,-0.6380812,1.3638161,0.0,-0.6316989,1.3601681,0.84754306,-1.0673008,-2.2319825,-0.09468488,-1.0032498,-2.0116913
0.3225818,-0.14769323,1.7860235,1.4960601,0.10446726,1.2287942,-0.037536237,-0.18670739,0.90524596,1.580363,6.6024995,0.9986449,0.81252223,0.57074875,0.88888323,1.0,0.88845325,0.5586297,0.90524596,1.580363,0.10446726,1.2287942,-0.037536237,-0.18670739
-0.6396624,-1.1720047,-1.1072916,0.5932664,-1.2522725,-0.7799942,0.47158486,-0.73445904,0.2440285,-0.76666117,-4.328432,0.013016546,0.19835092,-0.5776041,0.78740275,0.0,-0.5673061,0.79147965,0.2440285,-0.76666117,-1.2522725,-0.7799942,0.47158486,-0.73445904
0.26657787,-0.8063337,0.06206288,-0.12398594,0.2864505,0.42323503,0.6982992,-1.0621282,-1.2896796,-0.48104903,-0.82884854,0.3038886,0.4693398,-0.03197779,0.32717276,0.0,-0.03491435,0.33245346,-1.2896796,-0.48104903,0.2864505,0.42323503,0.6982992,-1.0621282
-0.61760443,-0.051830836,-0.61888885,-1.746958,-0.29332843,0.4162681,0.6366319,1.179534,-0.23229021,-0.40984058,-1.1986428,0.23171672,0.8522567,-0.13702208,0.7343661,0.0,-0.14142363,0.73395365,-0.23229021,-0.40984058,-0.29332843,0.4162681,0.6366319,1.179534
0.6350199,0.43900055,-1.1558088,0.74174654,0.33911324,0.52557176,0.6042086,1.0712868,-0.8337015,0.9020555,3.3915143,0.9674383,0.8984793,0.40001732,0.5482501,1.0,0.5420089,0.40533936,-0.8337015,0.9020555,0.33911324,0.52557176,0.6042086,1.0712868
1.5217766,-1.5985664,0.7225162,-0.68260145,0.6438201,-0.81036407,-0.24593523,-0.21053657,-1.068589,-2.171344,0.4117092,0.60149765,0.5777306,-0.08248636,0.8793996,0.0,-0.07421964,0.8742573,-1.068589,-2.171344,0.6438201,-0.81036407,-0.24593523,-0.21053657
0.7155542,-1.6198262,0.22492442,-0.9117022,0.9403541,-0.4677828,-1.4347166,-0.5553941,-0.31923068,0.7384982,-3.754236,0.022882469,0.18546014,-0.38857365,0.93595093,0.0,-0.3961447,0.939727,-0.31923068,0.7384982,0.9403541,-0.4677828,-1.4347166,-0.5553941
-1.232186,0.98472995,0.5471027,0.49552363,0.95209986,0.21719718,-0.118085794,-0.046720844,-1.9601725,-0.0044322084,-0.06758198,0.48311093,0.41297796,0.22495759,0.50032955,1.0,0.49754506,0.2433226,-1.9601725,-0.0044322084,0.95209986,0.21719718,-0.118085794,-0.046720844
0.67778116,-0.8895498,-0.47048908,0.39143804,0.21634421,-0.2520474,0.8917947,-0.5169889,-0.0055123917,-0.4436099,0.15890108,0.5396419,0.5179167,0.006035367,0.3497722,1.0,0.33452818,0.0037218404,-0.0055123917,-0.4436099,0.21634421,-0.2520474,0.8917947,-0.5169889
-0.5798864,-0.5342189,-0.40946454,0.4605416,1.6900091,-0.39474317,0.0045091193,-0.6475341,0.21585034,-0.83013064,0.28169024,0.56996053,0.75413513,-0.051348403,0.55408645,0.0,-0.047479067,0.554325,0.21585034,-0.83013064,1.6900091,-0.39474317,0.0045091193,-0.6475341
-0.2834617,-1.6715038,0.47026625,-0.4443498,-0.17548876,-0.23179998,0.6473498,-0.7594651,0.621867,1.9713163,-3.0145347,0.046773545,0.29353264,-0.30605662,0.5466561,0.0,-0.29148608,0.5665055,0.621867,1.9713163,-0.17548876,-0.23179998,0.6473498,-0.7594651
-0.07938213,0.287151,-0.10704687,1.7733852,-0.40411064,-0.20189103,-0.59552926,0.44149184,0.28305754,-0.89763683,1.1809063,0.76511073,0.36142275,0.1392585,0.49984336,1.0,0.5127296,0.14454564,0.28305754,-0.89763683,-0.40411064,-0.20189103,-0.59552926,0.44149184
0.57367116,0.5042613,0.38650525,0.9671911,-0.47074887,-0.7431781,1.7780857,-0.5986257,-0.008113356,-1.9734609,3.8676143,0.97952,0.7820799,0.29964525,0.74526036,1.0,0.7317407,0.29598728,-0.008113356,-1.9734609,-0.47074887,-0.7431781,1.7780857,-0.5986257
1.7207916,-0.60189396,0.31412232,-0.2698553,0.055900484,0.71846575,-0.42296878,-0.16940391,-0.7039195,-0.3169062,1.0781225,0.7461385,0.5199789,0.16814478,0.52772665,0.0,0.18635717,0.5290294,-0.7039195,-0.3169062,0.055900484,0.71846575,-0.42296878,-0.16940391
1.0887234,-1.3037591,-1.3089395,-0.9806307,-1.8549,-1.1366708,-1.6979109,-0.2260479,-0.6242234,-0.78671604,-5.3680263,0.004641681,0.083915934,-0.92751694,1.6533424,0.0,-0.9280047,1.6711771,-0.6242234,-0.78671604,-1.8549,-1.1366708,-1.6979109,-0.2260479
2.1882172,-0.66167617,-1.3932434,0.32838115,-0.55192614,-1.2752786,-1.1136369,1.0740919,0.8671633,-0.71310306,-0.9742759,0.27402905,0.31882912,-0.17563386,1.4499862,0.0,-0.16056995,1.4345827,0.8671633,-0.71310306,-0.55192614,-1.2752786,-1.1136369,1.0740919
0.37374282,0.48086333,0.71931934,-0.58943146,-0.8133453,-1.4994781,-0.47825408,-0.63251954,0.75226057,-1.0274382,-1.5103295,0.18088996,0.11300372,-0.3048879,0.596817,0.0,-0.31031525,0.6085759,0.75226057,-1.0274382,-0.8133453,-1.4994781,-0.47825408,-0.63251954
-2.2773287,-0.8399738,0.40996376,-0.51106596,-0.34909207,-1.0998206,1.122087,0.5270538,-0.29290166,-0.8459103,-1.9855773,0.12072555,0.7764273,-0.37727207,1.148672,0.0,-0.38904652,1.1512241,-0.29290166,-0.8459103,-0.34909207,-1.0998206,1.122087,0.5270538
-1.7284642,0.45023066,1.7986342,1.3821985,0.97977173,-1.6555892,1.2395833,-1.8832738,0.17023592,0.40526253,0.07893489,0.5197235,0.2577304,0.072886355,2.1400087,0.0,0.08080181,2.1457167,0.17023592,0.40526253,0.97977173,-1.6555892,1.2395833,-1.8832738
0.21122606,0.057922374,-0.61062926,-1.552527,0.88686854,-0.05113451,1.9866065,-0.8083414,-0.27968904,0.065590866,-0.13141002,0.46719468,0.8055576,0.014998918,1.0275439,1.0,1.024068,0.03504288,-0.27968904,0.065590866,0.88686854,-0.05113451,1.9866065,-0.8083414
0.19852544,-0.40391225,0.3305234,1.0645959,-0.51510036,-1.4960012,-2.19747,1.5358163,-0.79841775,-0.8678811,0.22659379,0.5564073,0.3754281,-0.18537784,1.3920152,1.0,1.386567,-0.16398787,-0.79841775,-0.8678811,-0.51510036,-1.4960012,-2.19747,1.5358163
-0.96533746,-0.76935923,0.12934364,0.3212996,0.93249243,-0.7897262,-2.2151282,1.2639526,-0.06784297,-0.8130619,-1.5136294,0.18040153,0.46929523,-0.26155782,1.2051665,1.0,1.1996701,-0.25881988,-0.06784297,-0.8130619,0.93249243,-0.7897262,-2.2151282,1.2639526
0.75345427,1.0300715,0.52623683,-2.0103612,0.066755995,1.2284113,0.5782434,-0.40018633,0.79493785,0.71490383,2.7038887,0.93725574,0.772299,0.22157823,0.9943978,1.0,0.9857607,0.22286046,0.79493785,0.71490383,0.066755995,1.2284113,0.5782434,-0.40018633
-0.12763529,0.08254321,-0.50577134,0.66380876,0.8459105,0.7713331,-0.2668086,0.65521413,-0.16528577,-1.0322515,1.1825677,0.7654092,0.65528244,0.2648243,0.31632033,1.0,0.3205733,0.2712969,-0.16528577,-1.0322515,0.8459105,0.7713331,-0.2668086,0.65521413
1.0140059,-0.90266675,-2.3813868,0.11744928,-0.71594656,1.6140361,-1.9699765,-1.7460047,0.73203206,0.5824969,-4.5544147,0.010411122,0.17874546,-0.62131125,2.1968555,0.0,-0.62257767,2.2048137,0.73203206,0.5824969,-0.71594656,1.6140361,-1.9699765,-1.7460047
-2.2631974,0.24396051,1.5220319,1.3132102,-0.07815018,2.0312023,1.0799099,0.16627029,-0.4347088,-0.66041434,2.7077749,0.93748385,0.76067746,0.50190467,1.818553,1.0,1.8401262,0.51147383,-0.4347088,-0.66041434,-0.07815018,2.0312023,1.0799099,0.16627029
-0.5178215,-2.1889749,-1.842501,-0.04170089,-1.6301591,0.38663143,0.90796405,-1.4887828,-0.12435752,-0.13214256,-6.263713,0.0019005442,0.20344114,-0.8019181,1.7880093,0.0,-0.78176415,1.793745,-0.12435752,-0.13214256,-1.6301591,0.38663143,0.90796405,-1.4887828
0.8691357,1.517617,0.35249528,-1.2103596,-0.08646855,-0.9844187,-0.27319732,1.693283,0.80803466,-0.44740605,2.248652,0.9045342,0.6905194,0.23476084,1.0707728,1.0,1.0748798,0.2437274,0.80803466,-0.44740605,-0.08646855,-0.9844187,-0.27319732,1.693283
0.022671632,0.9895127,0.8950823,1.2237738,0.4019688,-1.6725229,1.7000978,0.94506377,-0.42297766,-0.58066493,5.3067994,0.9950667,0.84224796,0.56320596,1.2526042,1.0,1.2566053,0.57289034,-0.42297766,-0.58066493,0.4019688,-1.6725229,1.7000978,0.94506377
0.98459524,-1.058773,-1.1172831,-0.4304632,0.65481406,0.33887097,-0.7072225,0.1510651,-0.7017373,0.41840175,-1.5021198,0.18210958,0.51572704,-0.14804956,0.57383096,0.0,-0.1530655,0.5651432,-0.7017373,0.41840175,0.65481406,0.33887097,-0.7072225,0.1510651
-0.4825846,-0.0022331057,-0.11798205,-1.7214247,-1.0857785,-1.412608,0.56464976,0.21072029,-0.34729114,0.033762556,-3.717853,0.023710227,0.24504787,-0.50590515,0.84346557,0.0,-0.48055604,0.8514667,-0.34729114,0.033762556,-1.0857785,-1.412608,0.56464976,0.21072029
0.8603696,-0.7643797,0.35788,1.1452749,-1.0335698,-0.026268315,1.251913,0.21863902,2.01636,1.0432769,-0.10159528,0.474623,0.37537837,0.25123233,0.6810363,0.0,0.25836375,0.69639415,2.01636,1.0432769,-1.0335698,-0.026268315,1.251913,0.21863902
0.43835694,0.45276114,-1.1900115,0.5913307,0.2830554,1.1290243,2.7959015,-1.127388,-1.3272735,-0.17907917,2.795154,0.9424134,0.8559072,0.42162883,1.5757294,1.0,1.5811526,0.42498732,-1.3272735,-0.17907917,0.2830554,1.1290243,2.7959015,-1.127388
0.28192142,-1.2050134,-1.1522214,-2.241006,0.01572576,-0.4113833,1.6568233,-0.37030298,0.28510273,1.173003,-3.9035268,0.019771835,0.6187006,-0.42818207,1.3666162,0.0,-0.43511015,1.3710771,0.28510273,1.173003,0.01572576,-0.4113833,1.6568233,-0.37030298
0.52136457,-0.005710957,-0.46318784,0.061335903,-1.7309067,1.634942,1.101705,0.06963605,-1.7322196,1.7831326,7.102807,0.9991779,0.9303589,0.14864725,0.9222294,1.0,0.9325743,0.14748211,-1.7322196,1.7831326,-1.7309067,1.634942,1.101705,0.06963605
-0.36409497,-0.5857597,-1.6239235,-0.37980866,-1.239771,2.40815,0.24026401,-0.18954799,-0.44464284,-0.26179776,-1.8136849,0.14019336,0.52190155,-0.21681151,1.3358669,0.0,-0.20244047,1.3263824,-0.44464284,-0.26179776,-1.239771,2.40815,0.24026401,-0.18954799
-2.3957615,-0.94896245,-2.1524284,-0.851302,0.6015307,0.87314206,0.65570664,0.34042996,0.56823385,-0.25723177,-3.7604346,0.02274428,0.84334964,-0.4847056,1.7084906,0.0,-0.5007043,1.7082587,0.56823385,-0.25723177,0.6015307,0.87314206,0.65570664,0.34042996
-0.39496168,-0.18786658,0.7974318,-1.3538485,-1.0267043,-0.9610699,0.24507517,-0.032162536,0.002704045,0.1706971,-3.0809345,0.04390057,0.17247467,-0.36426333,0.58737063,0.0,-0.37924385,0.5868519,0.002704045,0.1706971,-1.0267043,-0.9610699,0.24507517,-0.032162536
0.8063688,1.0112237,-0.48088518,0.5186803,0.34065267,1.884121,0.402577,-1.0380846,-0.5588516,-0.21674733,2.845901,0.9451064,0.5879117,0.4305817,0.8848409,1.0,0.8933679,0.4287448,-0.5588516,-0.21674733,0.34065267,1.884121,0.402577,-1.0380846
-2.388051,-1.0519401,0.14563304,-0.758416,-0.17717762,1.542904,0.46346882,0.90589106,1.086343,0.7159523,-0.40551788,0.39998734,0.9108567,-0.16471098,1.3566445,0.0,-0.14860034,1.3704854,1.086343,0.7159523,-0.17717762,1.542904,0.46346882,0.90589106
1.131794,0.24771841,-0.28852838,-2.029374,-0.50435436,-1.0619439,0.3130832,0.28898925,-1.6080091,2.0115466,-3.2277591,0.03813436,0.16285963,-0.23782697,0.88844544,0.0,-0.24416737,0.8813299,-1.6080091,2.0115466,-0.50435436,-1.0619439,0.3130832,0.28898925
-1.8359532,0.6667666,0.8075011,0.13990246,-0.18156216,0.98241913,0.096677475,-1.2194897,-0.253744,0.32068467,-0.18262127,0.45447114,0.4494644,-0.067967296,0.8726933,1.0,0.8717977,-0.048473768,-0.253744,0.32068467,-0.18156216,0.98241913,0.096677475,-1.2194897
-1.0790756,0.43710363,0.9252289,0.77469766,-2.2647557,-0.7925319,1.1531575,-0.53112835,-1.035643,-0.4863554,1.3536266,0.7947219,0.52353144,-0.17216298,1.2725954,0.0,-0.17247608,1.275929,-1.035643,-0.4863554,-2.2647557,-0.7925319,1.1531575,-0.53112835
-0.28900704,0.9171759,0.09079162,-1.1943055,-2.6606324,-2.691897,-1.354473,0.38062534,-1.3604943,2.0884666,-8.803884,0.00015012623,0.015655851,-0.85021526,2.3330116,0.0,-0.8443681,2.3189285,-1.3604943,2.0884666,-2.6606324,-2.691897,-1.354473,0.38062534
-1.0238782,-0.4478136,0.23035485,-1.635599,-0.7163961,0.18983492,0.15448482,0.23753695,0.4135799,-1.4776499,-3.5882719,0.02690232,0.40921858,-0.37643442,0.57583266,0.0,-0.3807506,0.57222754,0.4135799,-1.4776499,-0.7163961,0.18983492,0.15448482,0.23753695
-0.036949843,-1.6495352,2.1155548,1.1783334,-1.8888656,0.64398545,-0.27953646,1.3232626,-0.07753822,0.9428117,2.1598656,0.8965871,0.48229846,0.17578116,1.7997584,1.0,1.7942327,0.1797689,-0.07753822,0.9428117,-1.8888656,0.64398545,-0.27953646,1.3232626
-0.27165446,0.17856763,-0.30041578,0.47323173,1.6374216,0.38153574,0.7364474,-0.43955693,0.35389328,-0.34968168,2.8416333,0.9448846,0.8741373,0.29944712,0.49777058,1.0,0.48069876,0.28656232,0.35389328,-0.34968168,1.6374216,0.38153574,0.7364474,-0.43955693
0.40955117,1.5819054,-0.010619786,-0.58542705,0.4847165,1.0076832,0.71123695,0.24297597,0.0803204,-1.2178811,2.6537166,0.9342397,0.7251189,0.4802528,0.60353315,1.0,0.61986995,0.46847484,0.0803204,-1.2178811,0.4847165,1.0076832,0.71123695,0.24297597
-0.17040874,-1.178805,1.0771481,-0.9252929,0.36569506,-0.045436576,-0.70498914,-0.94977397,-0.07660293,1.3755604,-2.6223774,0.06771207,0.26332006,-0.3164829,0.6212391,0.0,-0.30601916,0.60713696,-0.07660293,1.3755604,0.36569506,-0.045436576,-0.70498914,-0.94977397
0.4901115,0.104340926,0.70615625,0.81432724,0.2658935,0.762962,-1.1711048,-0.0707841,-0.103150964,-1.4015156,0.8051723,0.6910798,0.35514244,0.23773782,0.43027362,1.0,0.41920516,0.23551334,-0.103150964,-1.4015156,0.2658935,0.762962,-1.1711048,-0.0707841
-0.9179314,0.049025025,-0.66223156,-0.39540362,0.55800945,1.0293884,0.124072224,-0.28752893,0.5601905,0.29717225,0.11589681,0.5289418,0.77736884,-0.062825054,0.36362225,0.0,-0.070079535,0.37054965,0.5601905,0.29717225,0.55800945,1.0293884,0.124072224,-0.28752893
-0.50135237,-2.3900735,-0.61179775,0.4657118,0.06468229,-0.14983042,0.7121935,-0.4888194,-1.4597692,-0.44934812,-2.9263809,0.05086476,0.48956558,-0.36241072,0.91597325,0.0,-0.34746772,0.90783775,-1.4597692,-0.44934812,0.06468229,-0.14983042,0.7121935,-0.4888194
0.33422768,0.90217656,-1.4195737,-1.1960088,1.2291943,-0.8028674,0.4089027,0.010863562,1.7171016,0.74426085,0.9800236,0.7271129,0.78483623,-0.06663562,0.8367614,1.0,0.83558166,-0.039168756,1.7171016,0.74426085,1.2291943,-0.8028674,0.4089027,0.010863562
0.24257864,-1.1502204,-0.29967102,-0.17770128,0.22876249,0.9128308,-0.8224065,-0.22602957,-0.7674646,-0.18500689,-1.636304,0.1629686,0.46254256,-0.16148211,0.38953325,0.0,-0.15867728,0.4019851,-0.7674646,-0.18500689,0.22876249,0.9128308,-0.8224065,-0.22602957
-0.24065915,-0.4454236,1.7473438,-0.075345695,2.3413186,-0.35911405,0.082875654,-0.74586093,0.27842385,0.893222,2.6362448,0.9331581,0.69866735,0.28814182,1.1861398,1.0,1.2082489,0.30376568,0.27842385,0.893222,2.3413186,-0.35911405,0.082875654,-0.74586093
-0.96065885,-0.7412985,0.4641056,-1.6646103,-0.63301146,1.1225395,-0.7596834,0.12796603,-1.2830578,-0.09328654,-2.3371787,0.088090286,0.5883463,-0.3805814,0.83912534,0.0,-0.38403353,0.82546985,-1.2830578,-0.09328654,-0.63301146,1.1225395,-0.7596834,0.12796603
1.3878247,-0.019959213,-0.60675997,1.7687647,-0.6999569,-1.9752846,0.45050406,1.1354182,1.8317757,-0.695203,1.5316108,0.8222419,0.3972114,0.18006888,1.4133699,0.0,0.1807335,1.4216923,1.8317757,-0.695203,-0.6999569,-1.9752846,0.45050406,1.1354182
-1.9618355,0.36823475,-1.650727,0.5568676,-0.67878443,-0.41870853,-1.3666695,0.9304669,-0.28687704,0.36463615,-4.1791043,0.0150812855,0.30755967,-0.5276445,1.298627,0.0,-0.5316174,1.3082335,-0.28687704,0.36463615,-0.67878443,-0.41870853,-1.3666695,0.9304669
0.6592321,-0.96411335,-1.8792259,-2.405769,-0.38125032,-1.1447664,0.9467766,-0.62434304,1.18623,-0.18162031,-6.0377975,0.0023811273,0.19381155,-0.7241824,1.6781685,0.0,-0.7197256,1.6812817,1.18623,-0.18162031,-0.38125032,-1.1447664,0.9467766,-0.62434304
-0.08842236,0.45448554,1.3500494,0.39857525,-0.18547995,-2.6542685,-1.0320559,-0.29779467,-0.021705844,0.32806146,-2.9216483,0.051093727,0.049162053,-0.2568639,1.3036544,0.0,-0.25607595,1.3020784,-0.021705844,0.32806146,-0.18547995,-2.6542685,-1.0320559,-0.29779467
2.2352405,0.10027346,0.166324,1.1962669,0.2611287,-0.13534282,-0.64910036,-0.3336515,0.5468728,1.0456614,2.8424203,0.94492555,0.31155577,0.35514235,0.8855292,1.0,0.8684991,0.36152044,0.5468728,1.0456614,0.2611287,-0.13534282,-0.64910036,-0.3336515
-0.6546153,0.9371225,-1.9072343,-1.8150166,0.085437946,0.2349586,0.4823583,-2.0700662,-0.7806117,0.20470847,-4.725651,0.008787044,0.22141746,-0.5883819,1.6023622,0.0,-0.5914122,1.5949248,-0.7806117,0.20470847,0.085437946,0.2349586,0.4823583,-2.0700662
1.009212,-0.3090528,-0.23802964,-1.1661755,-0.59953016,-0.14479977,0.8381667,0.8819353,-0.80285805,-0.17850359,0.778911,0.68544537,0.82697284,0.033965766,0.54892284,1.0,0.5362033,0.048336558,-0.80285805,-0.17850359,-0.59953016,-0.14479977,0.8381667,0.8819353
0.16915992,-0.4015457,-0.63273877,-0.8058103,0.9755059,1.3671235,-0.3222474,-0.2480373,0.38602117,0.15179375,0.6854967,0.6649644,0.78540045,0.012676242,0.52819335,1.0,0.5270318,0.022718348,0.38602117,0.15179375,0.9755059,1.3671235,-0.3222474,-0.2480373
-1.0742468,-1.9083644,-0.010631758,-1.1239139,-0.592207,-1.8025671,-1.0982312,0.10903601,-0.69998777,-1.1974888,-4.928035,0.007188669,0.2660433,-0.9376408,1.3596393,0.0,-0.94152075,1.3639858,-0.69998777,-1.1974888,-0.592207,-1.8025671,-1.0982312,0.10903601
-0.13266611,-0.70168,-0.8843045,0.056374576,0.17841128,-2.427669,0.22034861,0.16451454,0.024501055,-0.6836925,-1.8625203,0.13440955,0.38715997,-0.44083384,0.9120193,0.0,-0.45554197,0.9019895,0.024501055,-0.6836925,0.17841128,-2.427669,0.22034861,0.16451454
1.913746,-0.70183057,1.6531212,1.6751688,0.4126191,1.7435707,0.68728244,-0.12044155,-1.0784872,0.15933456,7.0960426,0.99917233,0.8150623,0.9079045,1.6738933,1.0,1.6688821,0.91132337,-1.0784872,0.15933456,0.4126191,1.7435707,0.68728244,-0.12044155
1.4803,-2.2850883,-0.37139982,0.65994984,0.9565955,0.5757325,1.9230464,-0.16607499,-0.7639443,-0.95352703,1.4932986,0.81657284,0.8173257,0.34663263,1.6198274,0.0,0.33358046,1.6093602,-0.7639443,-0.95352703,0.9565955,0.5757325,1.9230464,-0.16607499
-1.9228467,2.9329913,-0.38292834,0.76141375,0.88240075,-0.3770639,0.63360804,1.5202118,0.20716394,0.8026814,3.927926,0.98069555,0.86431766,0.50597334,2.0824342,1.0,2.089655,0.5026178,0.20716394,0.8026814,0.88240075,-0.3770639,0.63360804,1.5202118
-0.11915938,0.06810064,1.7324122,-0.626457,0.18152581,0.021710148,0.41865456,-1.8450346,-0.84403014,0.15534885,-0.31808814,0.42114174,0.22090751,-0.021030942,0.878173,1.0,0.8786301,0.00082601677,-0.84403014,0.15534885,0.18152581,0.021710148,0.41865456,-1.8450346
1.0397274,-0.57523614,1.2413428,-0.5191573,-0.66185224,-0.20097345,0.503273,0.6011719,-2.0521235,-1.2132457,3.030329,0.9539256,0.6831473,0.17853701,0.53943956,1.0,0.5609358,0.16595317,-2.0521235,-1.2132457,-0.66185224,-0.20097345,0.503273,0.6011719
