u0,u1,u2,x0,x1,x2,x3,x4,v0,v1,v2,v3,v4,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,-1.4383587,-1.6494431,0.6802237,1.0411047,0.45270666,1.7518771,0.43828556,0.50688654,0.0,1.0,0.0,0.0,1.0,-1.4383587,-1.6494431,0.6802237,1.0411047,0.45270666,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,0.0,0.0,-0.19570528,-0.7021438,0.6261398,-1.1743114,0.29604203,0.6426261,0.20466745,0.15975957,0.0,0.0,0.0,0.0,0.0,-0.19570528,-0.7021438,0.6261398,-1.1743114,0.29604203,0.25,0.8,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,2.7423317,-0.29965958,0.5494607,0.64584166,0.96452093,3.4754477,0.81388396,0.77443665,0.0,0.0,1.0,0.0,0.0,2.7423317,-0.29965958,0.5494607,0.64584166,0.96452093,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,1.0,-0.38848424,0.58891654,-0.29457802,0.15415005,-0.44654563,2.902011,0.7113626,0.6752186,0.0,1.0,1.0,1.0,0.0,-0.38848424,0.58891654,-0.29457802,0.15415005,-0.44654563,0.25,0.6,0.125,1.0,1.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,2.4637997,0.5475147,0.7512041,0.59743047,-0.11610035,2.6323652,0.65302557,0.7421551,1.0,0.0,1.0,0.0,1.0,2.4637997,0.5475147,0.7512041,0.59743047,-0.11610035,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,-2.8915982,0.7099602,0.26009113,-0.20458771,0.30481687,2.1899843,0.54735374,0.6546723,0.0,0.0,0.0,0.0,0.0,-2.8915982,0.7099602,0.26009113,-0.20458771,0.30481687,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,0.0,0.0,1.2966856,1.3386558,0.60094357,-0.4259057,0.6266378,2.9517722,0.7214714,0.7267591,0.0,0.0,1.0,0.0,0.0,1.2966856,1.3386558,0.60094357,-0.4259057,0.6266378,0.5,0.6,0.25,0.0,0.0
0.0,0.0,0.0,0.5,0.6,0.125,0.0,0.0,-0.7627615,0.4103783,-0.52774096,0.85864,1.9354898,1.0238786,0.27366206,0.29706666,0.0,0.0,0.0,0.0,0.0,-0.7627615,0.4103783,-0.52774096,0.85864,1.9354898,0.5,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,0.0,0.0,-0.08903565,-1.1354461,-0.42522144,-1.2776489,-0.5451768,0.24541,0.1474692,0.098746404,0.0,0.0,0.0,0.0,0.0,-0.08903565,-1.1354461,-0.42522144,-1.2776489,-0.5451768,0.25,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,0.78092694,-0.052860495,1.545541,-2.0302494,-0.7581669,0.4908867,0.18107024,0.15470144,0.0,0.0,0.0,0.0,0.0,0.78092694,-0.052860495,1.545541,-2.0302494,-0.7581669,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,-0.27526945,-1.2017014,-0.6727661,-0.5381727,0.6181109,0.4822128,0.17978759,0.29722455,0.0,1.0,0.0,0.0,1.0,-0.27526945,-1.2017014,-0.6727661,-0.5381727,0.6181109,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,-1.5450981,-1.31913,-1.6933712,-0.7104221,-1.1355686,-0.252498,0.09513421,0.26464707,0.0,0.0,0.0,0.0,0.0,-1.5450981,-1.31913,-1.6933712,-0.7104221,-1.1355686,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,0.0,0.0,0.23246711,-0.15954535,-0.3399019,1.3110477,-1.4644248,1.0629928,0.28150526,0.37257653,1.0,1.0,1.0,1.0,1.0,0.23246711,-0.15954535,-0.3399019,1.3110477,-1.4644248,0.25,0.8,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,1.2913767,0.7337705,-1.6088393,-0.3723001,-0.29973748,1.5370016,0.38627476,0.48844296,0.0,0.0,0.0,0.0,0.0,1.2913767,0.7337705,-1.6088393,-0.3723001,-0.29973748,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-1.3687822,0.90119237,0.5012565,-0.3160552,0.09802078,1.236177,0.31781682,0.43102702,0.0,0.0,1.0,0.0,0.0,-1.3687822,0.90119237,0.5012565,-0.3160552,0.09802078,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,-0.5566098,-1.9038588,-0.19259468,-0.30456203,-0.45913947,-0.6920855,0.06344199,0.14552751,0.0,0.0,0.0,0.0,0.0,-0.5566098,-1.9038588,-0.19259468,-0.30456203,-0.45913947,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.5,0.4,0.125,0.0,0.0,-0.5592838,-0.8985104,-0.22410518,-0.6565109,-1.457548,0.35794082,0.16218506,0.18464568,0.0,0.0,0.0,0.0,0.0,-0.5592838,-0.8985104,-0.22410518,-0.6565109,-1.457548,0.5,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,0.0,0.0,-0.040071964,2.5923836,1.3939831,-1.823284,-0.26205242,1.9761834,0.49404612,0.69477814,0.0,0.0,0.0,0.0,0.0,-0.040071964,2.5923836,1.3939831,-1.823284,-0.26205242,0.25,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,1.3391082,-0.5994073,-1.3837003,-1.2154226,0.4904403,0.641866,0.20454375,0.29306093,0.0,0.0,0.0,0.0,0.0,1.3391082,-0.5994073,-1.3837003,-1.2154226,0.4904403,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.25,1.0,0.0,-0.90138084,-0.023429796,-0.5769669,-0.15916795,0.1686104,1.9478153,0.4869568,0.6340945,0.0,0.0,1.0,0.0,0.0,-0.90138084,-0.023429796,-0.5769669,-0.15916795,0.1686104,0.25,1.0,0.25,1.0,0.0
0.0,1.0,0.0,0.25,0.8,1.0,0.0,0.0,1.4614935,-1.2302021,-0.58776236,-0.45288488,-0.49733925,1.8434494,0.4609421,0.4751796,0.0,0.0,1.0,0.0,0.0,1.4614935,-1.2302021,-0.58776236,-0.45288488,-0.49733925,0.25,0.8,1.0,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,1.0,0.0,0.6529731,-0.57436186,1.1638261,0.026006484,-0.37061858,2.2355893,0.5586264,0.6198452,0.0,0.0,0.0,0.0,0.0,0.6529731,-0.57436186,1.1638261,0.026006484,-0.37061858,0.25,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,-0.04293345,0.0033636405,1.2471311,0.6481032,-0.807908,2.970952,0.72530925,0.76994246,0.0,0.0,0.0,0.0,0.0,-0.04293345,0.0033636405,1.2471311,0.6481032,-0.807908,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,1.0,0.0,0.51338,1.0247368,-0.5977613,-0.27089325,-0.7329942,1.9676263,0.49190727,0.6313392,1.0,0.0,1.0,0.0,1.0,0.51338,1.0247368,-0.5977613,-0.27089325,-0.7329942,0.25,0.4,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,0.0,0.0,0.7465526,1.1850868,0.28573024,1.3971475,0.68288517,2.0691228,0.51727384,0.57949495,0.0,0.0,1.0,0.0,0.0,0.7465526,1.1850868,0.28573024,1.3971475,0.68288517,0.25,0.6,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,0.0,1.0,-0.093471594,0.61656725,1.630478,0.03854359,-0.6564404,2.1922553,0.5479163,0.772742,0.0,0.0,1.0,0.0,0.0,-0.093471594,0.61656725,1.630478,0.03854359,-0.6564404,0.25,0.8,0.125,0.0,1.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,1.5233815,-0.7935773,-2.0856428,-0.9763486,0.5395059,0.7015627,0.21442814,0.30907717,0.0,0.0,0.0,0.0,0.0,1.5233815,-0.7935773,-2.0856428,-0.9763486,0.5395059,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-1.6668456,-0.9609037,-0.677074,-1.630342,0.66896045,-0.10288785,0.10881645,0.13430873,0.0,0.0,0.0,0.0,0.0,-1.6668456,-0.9609037,-0.677074,-1.630342,0.66896045,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.74818027,0.48853815,-0.17253242,-0.22398841,-1.400117,1.0595113,0.28080162,0.3667002,0.0,0.0,0.0,0.0,0.0,-0.74818027,0.48853815,-0.17253242,-0.22398841,-1.400117,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,1.0,0.0,1.7108959,1.5437899,1.0436541,-0.27775675,-2.076783,2.67294,0.6621612,0.7939026,0.0,1.0,0.0,0.0,1.0,1.7108959,1.5437899,1.0436541,-0.27775675,-2.076783,0.25,0.4,0.125,1.0,0.0
0.0,0.0,0.0,1.0,0.2,0.125,1.0,0.0,-1.6709535,0.014360128,0.1822393,0.05164204,-3.0285904,0.7313404,0.2194868,0.3255564,1.0,1.0,0.0,1.0,1.0,-1.6709535,0.014360128,0.1822393,0.05164204,-3.0285904,1.0,0.2,0.125,1.0,0.0
0.0,0.0,0.0,0.5,0.8,0.125,1.0,0.0,-0.94896626,-0.013855666,1.4150928,0.24990588,0.5566788,2.3662248,0.5905464,0.7991733,0.0,0.0,1.0,0.0,0.0,-0.94896626,-0.013855666,1.4150928,0.24990588,0.5566788,0.5,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,1.0,0.0,1.7045311,0.47107518,0.028961774,0.08547954,0.7081157,2.9014978,0.7112572,0.7487402,0.0,0.0,1.0,0.0,0.0,1.7045311,0.47107518,0.028961774,0.08547954,0.7081157,0.25,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-1.16042,1.0029348,0.46915272,0.46001214,-0.5263007,1.3453,0.3419312,0.4303132,0.0,0.0,0.0,0.0,0.0,-1.16042,1.0029348,0.46915272,0.46001214,-0.5263007,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.16139886,0.63055056,-0.015563373,0.4252177,-0.12554972,1.3110352,0.33426338,0.39555657,0.0,0.0,0.0,0.0,0.0,-0.16139886,0.63055056,-0.015563373,0.4252177,-0.12554972,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,0.8732895,-0.698791,0.60663223,-0.4625088,-0.9404682,1.5078516,0.3793876,0.4132177,0.0,0.0,0.0,0.0,0.0,0.8732895,-0.698791,0.60663223,-0.4625088,-0.9404682,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,-1.482197,0.08872277,-1.6250058,-0.4968486,0.32907444,1.1754546,0.30479965,0.44220766,0.0,0.0,0.0,0.0,0.0,-1.482197,0.08872277,-1.6250058,-0.4968486,0.32907444,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,1.0,0.0,1.3214965,-1.5516396,-0.17686199,0.8658851,-0.44998452,2.901434,0.7112441,0.54288125,0.0,0.0,1.0,0.0,0.0,1.3214965,-1.5516396,-0.17686199,0.8658851,-0.44998452,0.5,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.25,1.0,0.0,-0.24739897,-1.2314537,-1.4961485,-0.25729674,1.0561385,0.62165344,0.20127468,0.34164917,1.0,0.0,0.0,1.0,0.0,-0.24739897,-1.2314537,-1.4961485,-0.25729674,1.0561385,0.25,0.8,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,-1.8880692,0.74773777,0.5878756,-0.7675952,0.34830546,1.2575147,0.32246092,0.615962,0.0,0.0,0.0,0.0,0.0,-1.8880692,0.74773777,0.5878756,-0.7675952,0.34830546,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,1.0,0.4,0.375,1.0,0.0,-1.1205112,0.62988067,-1.1943762,-0.120147735,0.28237858,1.3384023,0.3403808,0.48990297,0.0,0.0,0.0,0.0,0.0,-1.1205112,0.62988067,-1.1943762,-0.120147735,0.28237858,1.0,0.4,0.375,1.0,0.0
0.0,0.0,0.0,0.75,0.4,0.125,1.0,0.0,0.7899611,-2.2044153,-1.2521456,-0.2679181,-1.0005488,1.5612684,0.39204326,0.33088937,0.0,0.0,0.0,0.0,0.0,0.7899611,-2.2044153,-1.2521456,-0.2679181,-1.0005488,0.75,0.4,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,1.0,0.0,-1.1906676,0.33451793,-0.43087864,0.18455812,1.8630373,2.0798824,0.51996,0.6942981,0.0,0.0,1.0,0.0,0.0,-1.1906676,0.33451793,-0.43087864,0.18455812,1.8630373,0.25,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,-0.7005314,0.18677272,-2.0985942,-0.34555438,1.2906119,1.3040521,0.33271125,0.45942464,0.0,0.0,1.0,0.0,0.0,-0.7005314,0.18677272,-2.0985942,-0.34555438,1.2906119,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,0.0,0.0,1.3771614,1.0448633,-0.927867,1.7408793,0.87481177,1.8392416,0.4598967,0.6003865,0.0,0.0,0.0,0.0,0.0,1.3771614,1.0448633,-0.927867,1.7408793,0.87481177,0.25,0.6,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,0.72000015,-0.46893713,-0.48284543,0.6401686,-0.13815941,2.5596633,0.63637465,0.63745457,0.0,0.0,1.0,0.0,0.0,0.72000015,-0.46893713,-0.48284543,0.6401686,-0.13815941,0.25,0.8,0.125,1.0,0.0
0.0,1.0,0.0,0.25,0.8,0.125,0.0,0.0,-0.6912057,0.9685869,1.8073646,0.8894199,-0.006346459,3.0029886,0.73164576,0.5894235,0.0,0.0,1.0,0.0,0.0,-0.6912057,0.9685869,1.8073646,0.8894199,-0.006346459,0.25,0.8,0.125,0.0,0.0
0.0,0.0,0.0,0.5,0.6,0.125,1.0,0.0,-1.4585696,1.1779432,-0.7842047,0.7691431,-1.0330682,2.8735986,0.7054939,0.72508824,0.0,0.0,0.0,0.0,0.0,-1.4585696,1.1779432,-0.7842047,0.7691431,-1.0330682,0.5,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,1.3508071,0.27938196,0.06512703,1.2765982,-0.7585135,3.76507,0.8538435,0.85679495,0.0,0.0,1.0,0.0,0.0,1.3508071,0.27938196,0.06512703,1.2765982,-0.7585135,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-2.3302608,0.28381616,-0.44656825,-0.8885938,1.1008878,0.50690347,0.18345742,0.26099026,0.0,0.0,0.0,0.0,0.0,-2.3302608,0.28381616,-0.44656825,-0.8885938,1.1008878,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,0.3216353,-1.3319633,0.29629716,0.4819747,0.7900792,0.29326797,0.15358807,0.20126106,1.0,1.0,0.0,1.0,1.0,0.3216353,-1.3319633,0.29629716,0.4819747,0.7900792,0.25,0.6,0.125,0.0,0.0
0.0,1.0,0.0,0.25,0.8,0.125,0.0,0.0,2.207305,-1.6279997,1.005461,0.3471733,0.9905117,1.5501091,0.3893867,0.48090902,0.0,0.0,0.0,0.0,0.0,2.207305,-1.6279997,1.005461,0.3471733,0.9905117,0.25,0.8,0.125,0.0,0.0
0.0,0.0,0.0,1.0,0.6,0.25,0.0,0.0,1.3564057,0.2443333,1.7531542,1.3738884,-1.6381884,3.7912943,0.8570859,0.65997404,1.0,1.0,1.0,1.0,1.0,1.3564057,0.2443333,1.7531542,1.3738884,-1.6381884,1.0,0.6,0.25,0.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,1.0,0.0,-0.47394264,-0.5648504,-0.39963624,0.084727086,0.5720264,1.7589364,0.4400243,0.51335484,0.0,0.0,0.0,0.0,0.0,-0.47394264,-0.5648504,-0.39963624,0.084727086,0.5720264,0.5,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,0.24795541,0.86336225,0.98378116,-0.120147415,-0.25273806,1.6779789,0.42018327,0.6184048,0.0,0.0,1.0,0.0,0.0,0.24795541,0.86336225,0.98378116,-0.120147415,-0.25273806,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-1.0591418,-1.3849843,0.3923085,-0.4279056,0.50803095,-0.07173742,0.1118743,0.117523104,0.0,0.0,0.0,0.0,0.0,-1.0591418,-1.3849843,0.3923085,-0.4279056,0.50803095,0.25,0.6,0.125,0.0,0.0
