u0,u1,u2,u3,x0,x1,x2,x3,v0,v1,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5
0.14901793,0.4196325,-0.094433405,1.375547,-0.076949604,-0.29554275,0.56674683,0.14087242,-0.85799253,0.4147529,2.128336,0.8936269,0.56372446,0.27311137,0.31670734,0.0,0.2667836,0.31604734,-0.85799253,0.4147529,-0.076949604,-0.29554275,0.56674683,0.14087242
-1.6431876,1.1690905,-1.180915,-3.0018623,-1.179426,1.8013017,0.4964554,-1.3789397,0.6924945,-0.5826587,-6.783773,0.0011307161,0.18681854,-0.61468536,2.6570313,0.0,-0.6138454,2.684869,0.6924945,-0.5826587,-1.179426,1.8013017,0.4964554,-1.3789397
-0.42936403,-0.5299842,1.5176865,-0.10891997,-0.7716367,1.6116269,0.34746194,0.57725084,-0.58801,2.5160122,6.722724,0.9987982,0.945481,0.27676514,0.80339813,1.0,0.81136966,0.2706988,-0.58801,2.5160122,-0.7716367,1.6116269,0.34746194,0.57725084
0.39536768,0.6566499,-1.1238031,-1.96414,-0.6047406,-2.04694,-0.22481366,0.2756316,-1.6031848,1.857098,-7.468646,0.000570375,0.04770521,-0.57959855,1.2988092,0.0,-0.5888457,1.2974228,-1.6031848,1.857098,-0.6047406,-2.04694,-0.22481366,0.2756316
0.051247373,-0.66785944,-0.74848586,0.17034705,-0.37044814,-1.610062,0.61292,-2.0061388,-1.884843,0.4420634,-4.5819926,0.010130798,0.11640235,-0.57106,1.0209633,0.0,-0.5761806,1.0239438,-1.884843,0.4420634,-0.37044814,-1.610062,0.61292,-2.0061388
0.21329843,0.66142946,-0.17644253,-0.5388852,-0.6980412,0.017323012,1.5417538,1.8467683,-0.41537812,1.2544998,3.178887,0.960032,0.9377827,0.3584005,0.8849542,1.0,0.8828623,0.36143118,-0.41537812,1.2544998,-0.6980412,0.017323012,1.5417538,1.8467683
0.58341837,0.4925322,-0.7327346,1.5111412,-0.7311956,-0.3246077,-0.6051885,-0.42662734,1.7559915,0.28824782,-1.6108029,0.16647717,0.08543963,-0.029157763,0.57396173,0.0,-0.025345113,0.5796542,1.7559915,0.28824782,-0.7311956,-0.3246077,-0.6051885,-0.42662734
0.0023836466,-0.7087752,-0.19153742,0.45291567,0.69609284,1.4270045,0.7208676,0.46287802,-0.43071786,0.7214222,3.5914826,0.9731816,0.92888355,0.3577287,0.4998725,1.0,0.5146184,0.37705824,-0.43071786,0.7214222,0.69609284,1.4270045,0.7208676,0.46287802
-1.1339732,0.35623714,-0.709444,0.03055242,2.5104835,-0.8309027,1.4111596,-0.99937916,0.7395315,0.422332,2.1403985,0.8947681,0.94546574,0.0793417,1.4875127,1.0,1.4992887,0.084379315,0.7395315,0.422332,2.5104835,-0.8309027,1.4111596,-0.99937916
0.44834638,-0.5144071,-1.1754557,-0.20388125,-1.3419217,0.30493268,3.2809067,-1.7873365,-0.37073767,1.2918005,-0.097403415,0.47566837,0.60956347,-0.12360206,2.2176938,0.0,-0.12114275,2.2076743,-0.37073767,1.2918005,-1.3419217,0.30493268,3.2809067,-1.7873365
-0.32421264,-2.2600749,-0.70635253,0.90715665,1.7134094,0.2590605,0.8123572,-0.87409955,-0.6385628,0.17786667,-1.520797,0.17934419,0.71733016,-0.059094463,1.3702222,0.0,-0.05202935,1.379994,-0.6385628,0.17786667,1.7134094,0.2590605,0.8123572,-0.87409955
1.3454301,-0.09031395,-0.9539566,-0.07674669,0.1902436,1.0937055,-0.20059626,0.3767628,-0.022040425,-0.68323785,0.9330746,0.71769863,0.5921633,0.21056609,0.51860446,1.0,0.53460723,0.18425708,-0.022040425,-0.68323785,0.1902436,1.0937055,-0.20059626,0.3767628
0.8003089,0.26361617,-0.5109133,0.49058563,2.174724,1.074246,-0.843116,0.5731685,0.7601537,0.4683456,6.178863,0.9979315,0.9546144,0.5028275,1.0168114,1.0,1.021217,0.498137,0.7601537,0.4683456,2.174724,1.074246,-0.843116,0.5731685
1.9895942,2.369071,-1.1766584,-0.041710224,-0.48221058,0.43881142,-0.3864602,-0.22677478,-0.15527679,1.5165799,3.2240312,0.9617287,0.48701847,0.31045783,1.4478885,1.0,1.4526911,0.30633745,-0.15527679,1.5165799,-0.48221058,0.43881142,-0.3864602,-0.22677478
0.20756188,0.41923577,1.5046668,0.11717588,-1.9651014,1.9242721,-0.1544925,-1.2795739,-0.8211229,0.7821482,3.8924003,0.98001134,0.46495908,0.09671807,1.4652771,1.0,1.4723064,0.093875624,-0.8211229,0.7821482,-1.9651014,1.9242721,-0.1544925,-1.2795739
0.55934596,-0.8805519,1.259554,-0.21873818,0.6056954,-0.22778532,-0.04096826,0.8340857,0.1563385,0.69955266,1.8259832,0.8612825,0.7183702,0.23632969,0.47983658,1.0,0.48288563,0.2357934,0.1563385,0.69955266,0.6056954,-0.22778532,-0.04096826,0.8340857
1.5972841,1.1854477,0.49403524,-0.7841096,-1.1731353,0.16122846,0.96241766,0.719419,0.22580904,0.7155503,3.0130498,0.9531602,0.6618561,0.3953234,0.95769423,1.0,0.9462462,0.3873978,0.22580904,0.7155503,-1.1731353,0.16122846,0.96241766,0.719419
-0.52045244,-0.1297989,1.1169807,-0.30800092,-0.2841844,-1.0386182,0.39618173,-1.5778022,0.8466872,-0.38336998,-2.188135,0.10082105,0.12928413,-0.29321185,0.67951715,0.0,-0.2845391,0.667277,0.8466872,-0.38336998,-0.2841844,-1.0386182,0.39618173,-1.5778022
0.36116064,1.269868,0.033242833,1.0221106,1.6221415,0.9988657,1.3603221,0.9429651,0.35415676,1.1915339,9.375351,0.99991524,0.98154473,0.95133454,1.144694,1.0,1.1449732,0.9471293,0.35415676,1.1915339,1.6221415,0.9988657,1.3603221,0.9429651
2.183405,0.31220642,0.87076354,-0.21746945,0.71587294,3.6739383,0.26402155,0.3411523,-1.2471457,0.8978709,10.549815,0.9999738,0.948037,1.0179863,2.4833302,1.0,2.512438,1.0380592,-1.2471457,0.8978709,0.71587294,3.6739383,0.26402155,0.3411523
0.23277949,-0.94337255,0.6837203,0.13810712,1.8271515,-0.105390884,-0.4420152,-0.36969456,0.406608,1.3286321,1.6241939,0.8353727,0.68134,0.12766065,0.6390408,1.0,0.6379615,0.12025651,0.406608,1.3286321,1.8271515,-0.105390884,-0.4420152,-0.36969456
-0.892567,-0.28378245,0.4689708,0.44302642,1.2240382,-0.7083498,-0.41243765,0.9638381,0.37507695,0.6892724,0.7735992,0.684299,0.66283673,0.10034209,0.5490665,1.0,0.5443345,0.10177247,0.37507695,0.6892724,1.2240382,-0.7083498,-0.41243765,0.9638381
0.4310474,0.31175733,0.5265719,0.5004548,-0.32390124,0.66377074,0.6294128,0.638781,0.64672595,-1.2845416,2.3157783,0.9101754,0.57350826,0.42223686,0.2700541,0.0,0.40229896,0.2794599,0.64672595,-1.2845416,-0.32390124,0.66377074,0.6294128,0.638781
-0.87216794,2.320922,1.1168821,-1.8078594,-0.62770194,0.509076,2.5377233,1.7286515,1.3516593,1.5835658,4.8632417,0.9923338,0.9760869,0.6131907,2.5930727,1.0,2.5988624,0.590692,1.3516593,1.5835658,-0.62770194,0.509076,2.5377233,1.7286515
-0.77982235,-0.13671654,0.74048036,-1.990408,0.23875839,0.78623706,0.015038381,0.10570954,1.1147357,-0.2757238,-0.97135484,0.27461055,0.6840913,-0.12759039,0.72792804,0.0,-0.11394306,0.7387487,1.1147357,-0.2757238,0.23875839,0.78623706,0.015038381,0.10570954
-1.971069,-0.9262952,-1.8633772,-0.15801065,2.6296256,-0.22528115,-1.2288927,-1.1171455,-0.9276965,0.8377666,-7.488673,0.00055907184,0.21118933,-0.6075557,2.245519,0.0,-0.6025529,2.2242403,-0.9276965,0.8377666,2.6296256,-0.22528115,-1.2288927,-1.1171455
-0.5061262,0.24024345,-2.3924146,0.60978144,-2.4185524,-0.52611387,1.6120834,-0.6519857,-0.30353707,1.4604301,-4.067317,0.016835,0.19090146,-0.50413555,1.9449314,0.0,-0.5147084,1.9548768,-0.30353707,1.4604301,-2.4185524,-0.52611387,1.6120834,-0.6519857
-1.101578,0.2916368,-0.6501865,0.9627926,1.2631998,0.33434004,0.35421997,-0.9992963,-0.6485575,-0.068405025,-0.38699988,0.40443972,0.5013486,0.05689105,0.68497,0.0,0.060000032,0.68444496,-0.6485575,-0.068405025,1.2631998,0.33434004,0.35421997,-0.9992963
-1.2081801,0.9850148,-0.46955833,0.17184727,0.54692656,-0.5308314,1.7833654,-1.769009,-0.06906172,1.189357,-1.1595445,0.23875006,0.4305713,-0.061303094,1.1963332,1.0,1.1938592,-0.06942106,-0.06906172,1.189357,0.54692656,-0.5308314,1.7833654,-1.769009
-0.61066943,0.30177915,1.039797,-0.42377916,1.0056959,-0.1503079,-1.1501659,-0.76722383,-0.3228316,-1.9099742,-0.7924605,0.3116406,0.30475157,-0.094359286,0.5837856,0.0,-0.08491052,0.5896212,-0.3228316,-1.9099742,1.0056959,-0.1503079,-1.1501659,-0.76722383
-0.23949876,-0.473524,-1.3307778,1.5227442,0.46807408,-0.20358914,0.7114681,1.7816799,-0.18951024,0.78329146,1.9884022,0.879574,0.8928814,0.27957207,1.039052,1.0,1.0290796,0.26387274,-0.18951024,0.78329146,0.46807408,-0.20358914,0.7114681,1.7816799
-0.5386262,-1.3899105,0.5044609,0.60466266,0.40752658,0.44433707,1.5387542,-0.5414813,-0.29487458,0.7007325,1.2209157,0.77222466,0.8285568,0.12871544,0.7333183,1.0,0.7342022,0.1266846,-0.29487458,0.7007325,0.40752658,0.44433707,1.5387542,-0.5414813
1.4166645,-1.2155026,-1.0557858,1.3060318,0.38286546,0.059578963,0.46354422,0.19546314,1.8790768,-0.107146464,2.2659097,0.9060141,0.77260953,0.19410746,0.8385003,1.0,0.83263606,0.201339,1.8790768,-0.107146464,0.38286546,0.059578963,0.46354422,0.19546314
0.4416978,-1.1852729,0.41830808,-1.109784,-1.3846086,0.44023982,-0.08214301,1.1969306,0.72178835,0.18473597,-2.1826987,0.101314954,0.42865378,-0.15807904,0.81961423,0.0,-0.15261379,0.80894583,0.72178835,0.18473597,-1.3846086,0.44023982,-0.08214301,1.1969306
0.41796145,0.17949077,-0.31440848,-0.61086667,1.4456406,2.0300658,-1.0744079,0.985326,-1.8596905,0.20630088,0.7891616,0.6876513,0.7634932,0.38235018,1.1268978,1.0,1.1266608,0.37104875,-1.8596905,0.20630088,1.4456406,2.0300658,-1.0744079,0.985326
-0.7647903,-0.1438906,1.8237345,0.42273942,0.98666394,1.2944914,-0.5267893,-0.20369253,0.95011175,-0.40029743,3.307726,0.9646929,0.7510464,0.36105832,0.88481706,1.0,0.90928483,0.36192665,0.95011175,-0.40029743,0.98666394,1.2944914,-0.5267893,-0.20369253
0.31365684,-1.966262,-0.4791747,-0.52057904,0.20074163,0.19053487,-1.283618,1.2403264,-1.1433942,-0.33912662,-2.5985162,0.06923398,0.5025882,-0.28804675,0.96598285,0.0,-0.3005353,0.9493661,-1.1433942,-0.33912662,0.20074163,0.19053487,-1.283618,1.2403264
-1.2256442,0.29861376,0.8717355,-0.6368773,-0.3645274,-0.0819616,-1.1579776,-0.44551685,-1.2874253,0.7490776,-2.3342495,0.08832587,0.26840746,-0.34276947,0.55448806,0.0,-0.32598874,0.54554814,-1.2874253,0.7490776,-0.3645274,-0.0819616,-1.1579776,-0.44551685
-1.6331463,-0.63251257,-1.6138437,0.4457548,0.3502427,1.4937122,-0.18353981,-2.8146877,-1.2944641,-0.5817395,-5.9103484,0.0027039114,0.18442495,-0.57350254,2.0225534,0.0,-0.59416157,2.0298667,-1.2944641,-0.5817395,0.3502427,1.4937122,-0.18353981,-2.8146877
0.47213957,-0.559518,-1.1223832,1.1185597,0.5381085,-0.441352,-0.21514261,-1.2373574,1.3737273,1.9828072,-1.582847,0.17039266,0.23485377,-0.18086818,0.6385735,0.0,-0.15811433,0.61409867,1.3737273,1.9828072,0.5381085,-0.441352,-0.21514261,-1.2373574
-0.6916607,0.37251568,1.7693076,0.7679158,0.106486075,-0.42752966,-0.18389277,1.243858,0.97530824,-0.85030556,3.4243877,0.96845806,0.6799638,0.369625,0.76405334,1.0,0.763564,0.35092154,0.97530824,-0.85030556,0.106486075,-0.42752966,-0.18389277,1.243858
0.53718245,0.9236507,-0.8464754,1.0759528,-0.6310857,0.8126297,-0.34184897,0.8246782,-0.29088005,0.054212548,2.5823088,0.92971426,0.6889305,0.29433548,0.6089352,1.0,0.6217964,0.2916452,-0.29088005,0.054212548,-0.6310857,0.8126297,-0.34184897,0.8246782
