x0,x1,x2,x3,x4,x5,x6,x7,v0,v1,v2,v3,v4,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,1.2166069,0.11664644,-1.5926906,-0.40316877,-1.4590657,1.1500533,0.29944402,0.23273794,0.0,0.0,0.0,0.0,0.0,1.2166069,0.11664644,-1.5926906,-0.40316877,-1.4590657,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.7036658,0.23176797,0.13503242,-0.36468,-0.836661,1.5903434,0.39899448,0.5226253,0.0,0.0,0.0,0.0,0.0,-0.7036658,0.23176797,0.13503242,-0.36468,-0.836661,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.5,1.0,0.125,1.0,0.0,1.0,0.0,0.0,-2.5209146,0.77132064,-0.84001684,0.7215472,0.10474947,3.7524085,0.85225636,0.66832924,0.0,0.0,1.0,0.0,0.0,-2.5209146,0.77132064,-0.84001684,0.7215472,0.10474947,0.5,1.0,0.125,1.0,0.0,1.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.6612617,0.99230725,0.21546336,0.026715642,1.5628238,2.7893484,0.6876914,0.8388276,0.0,0.0,0.0,0.0,0.0,0.6612617,0.99230725,0.21546336,0.026715642,1.5628238,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.2,0.25,1.0,0.0,0.0,0.0,0.0,-0.075841375,-0.15023616,-1.7037553,1.4825956,1.2648524,2.9386888,0.7188347,0.6944652,0.0,0.0,1.0,0.0,0.0,-0.075841375,-0.15023616,-1.7037553,1.4825956,1.2648524,0.5,0.2,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.47910333,-1.3476251,-1.3899578,-0.3337615,0.90751755,0.112455994,0.13152476,0.14953876,1.0,0.0,1.0,0.0,1.0,0.47910333,-1.3476251,-1.3899578,-0.3337615,0.90751755,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,-0.53032213,-0.9014946,-0.5045405,-1.1229768,0.4327662,0.2581562,0.14907889,0.14486402,0.0,0.0,0.0,0.0,0.0,-0.53032213,-0.9014946,-0.5045405,-1.1229768,0.4327662,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,1.0,0.0,-0.5984429,1.2279706,-0.4321112,2.3618853,1.4024626,6.7612314,0.9915175,0.94733995,0.0,0.0,1.0,0.0,0.0,-0.5984429,1.2279706,-0.4321112,2.3618853,1.4024626,0.25,1.0,0.125,1.0,0.0,0.0,1.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,1.841685,1.2617395,-0.06371901,-0.82552344,0.14549601,2.8113246,0.6923917,0.77534866,1.0,1.0,1.0,1.0,1.0,1.841685,1.2617395,-0.06371901,-0.82552344,0.14549601,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
1.0,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.99166346,-0.09693414,-1.4228587,1.4657254,-2.4816608,0.49731874,0.18202597,0.30543458,1.0,1.0,0.0,1.0,1.0,-0.99166346,-0.09693414,-1.4228587,1.4657254,-2.4816608,1.0,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.018993,0.46163368,0.3410935,0.24193756,-0.60685146,2.5318062,0.62990427,0.70030725,0.0,0.0,1.0,0.0,0.0,-0.018993,0.46163368,0.3410935,0.24193756,-0.60685146,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.67879367,-1.4382529,1.6973771,0.2682742,0.022950945,1.5868918,0.39816707,0.52298415,1.0,1.0,0.0,1.0,1.0,0.67879367,-1.4382529,1.6973771,0.2682742,0.022950945,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.91502446,0.6370364,0.00908848,0.6333246,-0.7781753,1.7844163,0.44631186,0.37449163,0.0,0.0,1.0,0.0,0.0,-0.91502446,0.6370364,0.00908848,0.6333246,-0.7781753,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,1.5573199,1.4069679,-0.7481059,-0.53285533,-0.24710013,3.576416,0.82869637,0.79197884,0.0,0.0,1.0,0.0,0.0,1.5573199,1.4069679,-0.7481059,-0.53285533,-0.24710013,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,0.17968252,-0.64463705,-1.4035323,-1.4969847,1.8966353,-0.08972937,0.110099085,0.15078165,0.0,0.0,0.0,0.0,0.0,0.17968252,-0.64463705,-1.4035323,-1.4969847,1.8966353,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-1.3841436,-2.4712787,1.8534894,-1.4369606,1.3283232,-0.6221169,0.067728505,0.18482843,0.0,0.0,0.0,0.0,0.0,-1.3841436,-2.4712787,1.8534894,-1.4369606,1.3283232,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.5,0.8,0.375,1.0,0.0,0.0,0.0,0.0,-0.50084656,1.4696931,1.4629107,-0.5908123,0.39960933,3.5581102,0.82608205,0.83629066,0.0,0.0,1.0,0.0,0.0,-0.50084656,1.4696931,1.4629107,-0.5908123,0.39960933,0.5,0.8,0.375,1.0,0.0,0.0,0.0,0.0
0.5,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.62800175,-0.62502384,-0.19759724,-0.93408823,-1.3185307,0.6521921,0.20622899,0.25455728,1.0,0.0,0.0,1.0,0.0,-0.62800175,-0.62502384,-0.19759724,-0.93408823,-1.3185307,0.5,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.4,0.25,1.0,0.0,0.0,0.0,0.0,0.1633773,0.6813919,-0.29612395,1.2670029,-0.3432233,3.6972172,0.845171,0.7584214,0.0,0.0,0.0,0.0,0.0,0.1633773,0.6813919,-0.29612395,1.2670029,-0.3432233,0.5,0.4,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.7901914,0.8336102,1.0383769,-0.32982475,0.098018095,2.4726863,0.61601937,0.7358848,0.0,1.0,0.0,0.0,1.0,0.7901914,0.8336102,1.0383769,-0.32982475,0.098018095,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,-0.030711545,2.3208535,-0.30731773,-0.75968075,0.5515477,2.4080048,0.60060936,0.5089705,0.0,0.0,1.0,0.0,0.0,-0.030711545,2.3208535,-0.30731773,-0.75968075,0.5515477,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,1.3394948,-0.7617209,0.3086548,-0.95241606,1.2134811,0.939007,0.25711975,0.36453593,1.0,1.0,0.0,1.0,1.0,1.3394948,-0.7617209,0.3086548,-0.95241606,1.2134811,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-1.3491733,0.5527907,0.79830617,0.17111905,0.25329027,1.0691694,0.28275624,0.34399307,0.0,0.0,0.0,0.0,0.0,-1.3491733,0.5527907,0.79830617,0.17111905,0.25329027,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,-0.38228366,-0.4717277,-1.1322082,-1.7759408,-0.3221605,0.43834043,0.17340864,0.14653534,0.0,0.0,0.0,0.0,0.0,-0.38228366,-0.4717277,-1.1322082,-1.7759408,-0.3221605,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-0.7413156,-1.026416,1.837011,1.2003405,-0.90888155,2.9584148,0.7228043,0.76548594,0.0,0.0,0.0,0.0,0.0,-0.7413156,-1.026416,1.837011,1.2003405,-0.90888155,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,1.9449897,1.411168,-1.553036,0.44781926,0.2132315,2.5960524,0.6447526,0.57020986,1.0,1.0,1.0,1.0,1.0,1.9449897,1.411168,-1.553036,0.44781926,0.2132315,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.034559086,0.054027773,2.4560568,0.43567798,-1.0275211,3.1803527,0.7650112,0.81486577,0.0,0.0,1.0,0.0,0.0,0.034559086,0.054027773,2.4560568,0.43567798,-1.0275211,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.2,0.125,1.0,0.0,0.0,0.0,0.0,0.779725,-0.20059438,0.483908,1.2285378,-0.9557949,3.0188386,0.73474634,0.68181455,0.0,0.0,1.0,0.0,0.0,0.779725,-0.20059438,0.483908,1.2285378,-0.9557949,0.25,0.2,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.7989234,0.3048124,1.1839032,-2.091553,0.6956916,1.6280695,0.40807462,0.203905,0.0,0.0,0.0,0.0,0.0,-0.7989234,0.3048124,1.1839032,-2.091553,0.6956916,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.78004813,-0.444778,1.0586793,0.12031671,0.9433528,1.9878616,0.49696544,0.6606599,0.0,0.0,1.0,0.0,0.0,-0.78004813,-0.444778,1.0586793,0.12031671,0.9433528,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.24470446,1.5853878,0.22653046,0.31947657,-0.37176153,2.1690414,0.54216003,0.54513043,0.0,1.0,0.0,0.0,1.0,0.24470446,1.5853878,0.22653046,0.31947657,-0.37176153,0.25,0.6,0.25,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,0.9597888,-1.1923891,-0.4244614,0.52320266,-0.33106825,1.892703,0.47320148,0.5022324,0.0,0.0,0.0,0.0,0.0,0.9597888,-1.1923891,-0.4244614,0.52320266,-0.33106825,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.6812044,0.32981327,0.13944966,0.5252339,0.64073753,1.0200181,0.27289537,0.40274477,0.0,0.0,0.0,0.0,0.0,-0.6812044,0.32981327,0.13944966,0.5252339,0.64073753,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,0.0,0.0,0.0,0.0,0.0,1.5689672,-0.8529699,-0.8104894,0.94406265,0.0031443648,0.7247427,0.21835862,0.3755348,0.0,0.0,0.0,0.0,0.0,1.5689672,-0.8529699,-0.8104894,0.94406265,0.0031443648,0.25,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.50496703,1.8191841,0.15047427,0.74857926,-1.4743576,3.0867517,0.74776953,0.6145953,0.0,0.0,1.0,0.0,0.0,-0.50496703,1.8191841,0.15047427,0.74857926,-1.4743576,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.09240022,-1.0966551,-0.039015617,0.31381384,0.22539467,0.29656804,0.15401757,0.23842403,0.0,0.0,0.0,0.0,0.0,0.09240022,-1.0966551,-0.039015617,0.31381384,0.22539467,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,-0.16348788,-0.72937745,0.1920477,-0.35347095,0.7573172,1.2752856,0.3263557,0.40350014,0.0,0.0,1.0,0.0,0.0,-0.16348788,-0.72937745,0.1920477,-0.35347095,0.7573172,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.91213876,-0.7769257,-0.26117265,-0.82970417,1.0902966,0.8745285,0.2449978,0.3099799,0.0,0.0,0.0,0.0,0.0,0.91213876,-0.7769257,-0.26117265,-0.82970417,1.0902966,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.07208056,0.434774,-0.653079,-0.6616316,1.1110669,1.4402698,0.36360988,0.3279925,0.0,0.0,0.0,0.0,0.0,0.07208056,0.434774,-0.653079,-0.6616316,1.1110669,0.5,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.56517196,-0.8204282,-0.672567,-0.10131621,-0.4913553,0.5399652,0.188462,0.22252901,1.0,1.0,1.0,1.0,1.0,0.56517196,-0.8204282,-0.672567,-0.10131621,-0.4913553,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,0.0,0.0,0.0,0.0,0.0,0.56738645,1.5018326,-1.0190661,1.2817485,-1.4746274,1.3901964,0.352104,0.4648062,0.0,0.0,0.0,0.0,0.0,0.56738645,1.5018326,-1.0190661,1.2817485,-1.4746274,0.25,0.4,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,1.2913767,0.7337705,-1.6088393,-0.3723001,-0.29973748,1.5370016,0.38627476,0.26819694,0.0,0.0,0.0,0.0,0.0,1.2913767,0.7337705,-1.6088393,-0.3723001,-0.29973748,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,1.0,-1.0964504,0.68583006,-1.0196636,-1.8344761,-0.12932345,1.4876174,0.37463513,0.5561495,0.0,1.0,0.0,0.0,1.0,-1.0964504,0.68583006,-1.0196636,-1.8344761,-0.12932345,0.25,0.8,0.125,1.0,0.0,0.0,0.0,1.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.32561606,-0.0672744,1.1889259,0.878441,0.6158118,1.1646551,0.3025161,0.48229858,0.0,0.0,0.0,0.0,0.0,0.32561606,-0.0672744,1.1889259,0.878441,0.6158118,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,1.0,0.0,-0.36182314,-0.18871266,0.86605114,-0.8241408,0.34198284,2.0418305,0.5104561,0.41053143,0.0,0.0,1.0,0.0,0.0,-0.36182314,-0.18871266,0.86605114,-0.8241408,0.34198284,0.25,0.8,0.125,0.0,0.0,0.0,1.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,0.1795571,-0.9128341,-0.82942945,-0.009029877,-0.6347643,1.3769134,0.3490798,0.39789394,0.0,0.0,0.0,0.0,0.0,0.1795571,-0.9128341,-0.82942945,-0.009029877,-0.6347643,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0,2.2095678,0.85693437,-0.4975919,0.38568276,-0.6017052,4.10781,0.89166,0.81979585,0.0,0.0,1.0,0.0,0.0,2.2095678,0.85693437,-0.4975919,0.38568276,-0.6017052,0.25,1.0,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.4,0.125,1.0,1.0,0.0,0.0,0.0,0.2336763,-1.0116006,0.27356058,0.33225387,-0.2844876,2.5107403,0.62498,0.41557106,0.0,0.0,1.0,0.0,0.0,0.2336763,-1.0116006,0.27356058,0.33225387,-0.2844876,0.25,0.4,0.125,1.0,1.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-1.2713342,-0.23518114,-0.6384089,1.5539898,0.8979666,2.9902463,0.7291366,0.65862495,0.0,0.0,1.0,0.0,0.0,-1.2713342,-0.23518114,-0.6384089,1.5539898,0.8979666,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,0.61098623,-1.2712122,0.32554698,-1.166654,-1.017007,0.18481624,0.14001279,0.20264405,0.0,0.0,0.0,0.0,0.0,0.61098623,-1.2712122,0.32554698,-1.166654,-1.017007,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.6,0.125,1.0,0.0,0.0,0.0,0.0,0.23066135,1.0456465,0.5040256,-0.066679776,0.99018604,2.964042,0.72393036,0.7758804,0.0,0.0,1.0,0.0,0.0,0.23066135,1.0456465,0.5040256,-0.066679776,0.99018604,0.5,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-0.018915372,0.41760024,0.31933105,0.1876567,-0.8931547,2.858592,0.7023664,0.69298744,0.0,0.0,1.0,0.0,0.0,-0.018915372,0.41760024,0.31933105,0.1876567,-0.8931547,0.5,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0,-0.555037,0.9479721,-1.082217,0.7244947,-0.4103098,2.0489357,0.51223147,0.43797925,0.0,0.0,0.0,0.0,0.0,-0.555037,0.9479721,-1.082217,0.7244947,-0.4103098,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0,-0.28675887,-0.66632384,-0.97007746,-0.38104835,-0.5367782,1.0679432,0.28250763,0.36944893,1.0,1.0,1.0,1.0,1.0,-0.28675887,-0.66632384,-0.97007746,-0.38104835,-0.5367782,0.25,0.8,0.125,1.0,0.0,0.0,0.0,0.0
0.5,0.4,0.25,1.0,0.0,0.0,0.0,0.0,1.2270482,-0.29939127,-0.18346658,0.64692473,-0.40704843,3.2448256,0.7764029,0.6661186,1.0,1.0,1.0,1.0,1.0,1.2270482,-0.29939127,-0.18346658,0.64692473,-0.40704843,0.5,0.4,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,0.7183298,0.5135737,-1.3505601,0.2882325,-0.8885481,1.2939067,0.33046263,0.31079102,0.0,0.0,1.0,0.0,0.0,0.7183298,0.5135737,-1.3505601,0.2882325,-0.8885481,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,0.2891142,-1.187569,0.49453247,2.4824274,1.0886129,0.3590399,0.16233447,0.43438953,0.0,0.0,0.0,0.0,0.0,0.2891142,-1.187569,0.49453247,2.4824274,1.0886129,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0,-0.8969509,0.9593164,0.5260096,-1.7881511,-0.70618904,0.7947034,0.23053432,0.36641756,0.0,0.0,0.0,0.0,0.0,-0.8969509,0.9593164,0.5260096,-1.7881511,-0.70618904,0.25,0.6,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-1.3362925,-1.5005835,-0.84451103,-1.7367014,0.033360865,-0.36498708,0.08588187,0.0836501,1.0,1.0,0.0,1.0,1.0,-1.3362925,-1.5005835,-0.84451103,-1.7367014,0.033360865,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.5,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.3352836,-0.1855852,-0.20554602,-0.3790789,-1.3564059,0.92031384,0.2535654,0.18358679,0.0,0.0,0.0,0.0,0.0,-0.3352836,-0.1855852,-0.20554602,-0.3790789,-1.3564059,0.5,0.6,0.125,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.64275616,0.48606807,0.49088213,0.040463544,1.0389874,2.2077756,0.5517578,0.7065701,0.0,0.0,1.0,0.0,0.0,-0.64275616,0.48606807,0.49088213,0.040463544,1.0389874,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0,0.4295571,-0.19127788,-0.88018733,1.460423,-1.0493015,1.0193436,0.27276155,0.31122878,1.0,0.0,1.0,0.0,1.0,0.4295571,-0.19127788,-0.88018733,1.460423,-1.0493015,0.25,0.8,0.125,0.0,0.0,0.0,0.0,0.0
0.5,0.4,0.25,1.0,0.0,0.0,0.0,0.0,-0.37706423,-1.4524124,0.23847683,-0.25355846,0.0848027,1.1865637,0.3071587,0.28441888,0.0,0.0,0.0,0.0,0.0,-0.37706423,-1.4524124,0.23847683,-0.25355846,0.0848027,0.5,0.4,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0,-0.55822855,-1.8811449,0.6598279,2.53389,-0.33149406,3.354374,0.7948438,0.7603642,0.0,0.0,1.0,0.0,0.0,-0.55822855,-1.8811449,0.6598279,2.53389,-0.33149406,0.25,0.8,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.2,0.25,1.0,0.0,0.0,0.0,0.0,0.74667174,0.19488534,-0.15406312,-0.90004283,0.069295704,0.9870864,0.26641005,0.42239806,0.0,0.0,0.0,0.0,0.0,0.74667174,0.19488534,-0.15406312,-0.90004283,0.069295704,0.25,0.2,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.4,0.25,0.0,0.0,0.0,0.0,0.0,-0.41281465,-0.48520237,-1.8880913,0.35995245,0.77868026,0.13069254,0.13362187,0.17065093,0.0,0.0,0.0,0.0,0.0,-0.41281465,-0.48520237,-1.8880913,0.35995245,0.77868026,0.25,0.4,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.15846238,0.19017932,-0.29338428,1.222397,-0.063283406,3.235216,0.7747302,0.7372253,0.0,0.0,1.0,0.0,0.0,-0.15846238,0.19017932,-0.29338428,1.222397,-0.063283406,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0,-0.3366136,1.4220864,0.42977968,0.55179375,-1.0042673,3.3496146,0.7940666,0.83778757,0.0,0.0,1.0,0.0,0.0,-0.3366136,1.4220864,0.42977968,0.55179375,-1.0042673,0.25,0.6,0.125,1.0,0.0,0.0,0.0,0.0
0.25,0.4,0.25,1.0,0.0,0.0,0.0,0.0,-1.4427772,0.16634041,0.023902487,-0.0681959,0.068999685,1.5436217,0.3878453,0.5289439,0.0,0.0,0.0,0.0,0.0,-1.4427772,0.16634041,0.023902487,-0.0681959,0.068999685,0.25,0.4,0.25,1.0,0.0,0.0,0.0,0.0
0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0,-0.35621074,1.755816,0.23335534,0.4848633,1.0525103,4.7099657,0.9376121,0.87444705,0.0,0.0,1.0,0.0,0.0,-0.35621074,1.755816,0.23335534,0.4848633,1.0525103,0.25,1.0,0.25,1.0,0.0,0.0,0.0,0.0
0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0,-0.97692794,-0.9550901,-1.4458528,-0.6121447,-0.00239092,-0.023017637,0.11680732,0.09048573,0.0,0.0,0.0,0.0,0.0,-0.97692794,-0.9550901,-1.4458528,-0.6121447,-0.00239092,0.25,0.6,0.125,0.0,0.0,0.0,0.0,0.0
