u0,u1,u2,u3,x0,x1,x2,x3,v0,v1,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5
-1.3497372,0.659622,-1.7549082,0.6250881,0.93849206,-0.7444266,-0.6131459,-0.5543602,0.88394165,0.0850412,-2.0271106,0.116385736,0.51675075,-0.349172,0.9806914,0.0,-0.35285845,0.9883943,0.88394165,0.0850412,0.93849206,-0.7444266,-0.6131459,-0.5543602
-0.501539,1.2641203,0.35485896,-0.18471913,0.7704174,1.9942997,1.1482593,-0.6019871,-1.4622439,-1.7823819,-0.4374313,0.3923532,0.507694,0.5304638,1.0326562,0.0,0.53573185,1.02336,-1.4622439,-1.7823819,0.7704174,1.9942997,1.1482593,-0.6019871
0.15380941,-0.5573762,-0.029412605,-0.49090922,1.1794345,-0.34500104,0.01015358,2.1461577,1.2981231,1.5391542,3.0668976,0.95550644,0.5304737,0.25835702,0.83654624,1.0,0.8519407,0.2554379,1.2981231,1.5391542,1.1794345,-0.34500104,0.01015358,2.1461577
0.45614067,-0.57160366,0.7356539,-0.7122466,0.4625012,-0.899088,1.8085698,-0.06058056,-0.41731545,0.009835317,1.017495,0.7344844,0.4832551,0.15241835,0.7350173,1.0,0.739357,0.14298014,-0.41731545,0.009835317,0.4625012,-0.899088,1.8085698,-0.06058056
0.36291495,0.38014245,1.5681556,0.8486074,1.2274592,0.857317,0.6312336,-0.7371683,-0.7235506,0.3094609,4.515839,0.98918384,0.49618134,0.64233273,0.82987297,1.0,0.81875575,0.6334876,-0.7235506,0.3094609,1.2274592,0.857317,0.6312336,-0.7371683
-1.0160679,-1.0602055,0.19846784,-0.4817705,-1.3754045,2.0124247,-0.83260363,0.45126304,-0.6078165,-0.44262853,-2.1586595,0.103524804,0.49590665,-0.26298705,1.1582975,0.0,-0.27863455,1.1540335,-0.6078165,-0.44262853,-1.3754045,2.0124247,-0.83260363,0.45126304
-0.62481916,-0.53290915,0.21501252,0.13166834,-0.68868273,-0.58600974,-0.1076656,0.06576522,0.5567498,1.2770641,-3.2594361,0.036989287,0.49520075,-0.26595503,0.1964458,0.0,-0.2591426,0.21825176,0.5567498,1.2770641,-0.68868273,-0.58600974,-0.1076656,0.06576522
-1.2722336,-0.39621928,0.32481387,-0.74590874,0.28295544,-2.2936318,0.24019484,-2.3441808,-0.91825235,-0.90127695,-4.396837,0.01216639,0.49660698,-0.7755263,1.6663926,0.0,-0.77524155,1.6694562,-0.91825235,-0.90127695,0.28295544,-2.2936318,0.24019484,-2.3441808
1.517155,-1.3812498,0.2863588,-0.30305198,-0.5473896,0.07743592,-0.82697076,0.51990455,-0.6963506,1.469089,-0.16287248,0.45937166,0.50739723,-0.08222598,0.7054082,1.0,0.71337146,-0.088129275,-0.6963506,1.469089,-0.5473896,0.07743592,-0.82697076,0.51990455
0.67196405,1.080771,1.7333481,-0.9410289,-0.06610679,-0.50062317,-0.18655936,0.44130322,-0.123593,-0.253597,2.368195,0.91436964,0.48661077,0.27913353,0.7492724,1.0,0.7385826,0.2888019,-0.123593,-0.253597,-0.06610679,-0.50062317,-0.18655936,0.44130322
0.5992138,0.50883406,-0.085570015,1.5125169,1.046681,0.6921389,-0.623664,1.8996426,0.5084052,1.0189325,6.787174,0.9988731,0.49435192,0.69372416,1.0606494,1.0,1.0640631,0.7076882,0.5084052,1.0189325,1.046681,0.6921389,-0.623664,1.8996426
-1.1199468,-0.42649904,-0.18797536,0.08048028,1.3518575,-1.2336154,-0.86166924,-0.33121783,1.1916671,0.16253045,-1.3181218,0.21113095,0.5348015,-0.34107324,0.7099374,0.0,-0.3516623,0.7135765,1.1916671,0.16253045,1.3518575,-1.2336154,-0.86166924,-0.33121783
-0.99863654,-2.347101,-0.5601469,-0.023981519,2.9466257,-0.7393392,-1.0092357,-2.0148673,-0.59051937,0.9586429,-7.1954846,0.0007494026,0.4871329,-0.59333533,2.6409962,0.0,-0.6012566,2.6189368,-0.59051937,0.9586429,2.9466257,-0.7393392,-1.0092357,-2.0148673
-0.41546908,0.4254986,-0.42996672,-1.3187108,-0.04765463,2.6257112,0.7269922,0.21508351,0.33134994,1.8721007,6.6812897,0.9987474,0.50479865,0.22268553,1.2186178,1.0,1.2152475,0.22548568,0.33134994,1.8721007,-0.04765463,2.6257112,0.7269922,0.21508351
-0.99053276,0.82032883,0.51421374,-1.8370415,-1.4136243,-1.3877251,-0.73022044,2.6652284,0.4006616,-0.10360876,-2.7819777,0.058305874,0.49613917,-0.29492164,2.1067514,0.0,-0.30267325,2.1048145,0.4006616,-0.10360876,-1.4136243,-1.3877251,-0.73022044,2.6652284
-0.18945172,-0.36125022,0.9235759,-0.9367466,0.19918211,-1.0927881,2.0265322,-0.9324531,-1.7899617,-1.3657749,0.77257466,0.68407756,0.47575435,-0.04542493,1.0133802,0.0,-0.055930793,1.0108752,-1.7899617,-1.3657749,0.19918211,-1.0927881,2.0265322,-0.9324531
-1.6647539,1.0083154,-1.3545442,0.97497,2.3401375,0.4185687,0.36969575,-0.86297023,0.4375358,-0.6036059,2.0006623,0.8808666,0.4828929,0.15367737,1.6382872,1.0,1.6352544,0.15223031,0.4375358,-0.6036059,2.3401375,0.4185687,0.36969575,-0.86297023
-0.93131185,-0.13306463,0.73787737,0.50444496,-0.9648257,-0.21947874,1.2768035,1.2161784,0.18598253,0.2622552,1.2496232,0.7772346,0.47729254,0.18582791,0.721544,0.0,0.17119846,0.7371864,0.18598253,0.2622552,-0.9648257,-0.21947874,1.2768035,1.2161784
-0.5099285,-0.30413383,1.9239569,-1.4163836,-1.3548713,-0.33395848,0.47380584,-0.85087156,-1.893541,-0.80705005,0.46264094,0.6136405,0.4789098,-0.29654807,1.1194944,0.0,-0.2993467,1.1101907,-1.893541,-0.80705005,-1.3548713,-0.33395848,0.47380584,-0.85087156
-0.34883907,-0.24551792,1.1020223,0.840822,0.13344526,-0.013972188,-0.06909646,0.20478158,-0.30533463,0.719021,1.5528537,0.8253255,0.47605774,0.20045568,0.2710144,1.0,0.26934162,0.20535906,-0.30533463,0.719021,0.13344526,-0.013972188,-0.06909646,0.20478158
0.029862074,0.41635403,-0.33737957,-0.29014006,-1.211383,0.18055265,-0.19313236,0.8843398,0.9681561,1.8430408,-1.3609685,0.20408295,0.5169953,-0.06511581,0.33645672,0.0,-0.056377854,0.32532874,0.9681561,1.8430408,-1.211383,0.18055265,-0.19313236,0.8843398
-1.6455649,-0.3705973,-1.1648307,0.19298106,-1.6654601,-1.2759736,-0.12126982,-1.1069281,1.0409209,0.88357747,-10.018678,4.4557866e-05,0.5264447,-0.8947054,1.2351451,0.0,-0.8992528,1.2337884,1.0409209,0.88357747,-1.6654601,-1.2759736,-0.12126982,-1.1069281
-0.6406758,-2.367203,-0.8059894,-0.033626277,-0.8322501,0.0668279,-0.58423686,1.1689827,0.72778714,1.5810816,-4.5282116,0.010684582,0.5050366,-0.5035213,1.1337281,0.0,-0.5134569,1.1412082,0.72778714,1.5810816,-0.8322501,0.0668279,-0.58423686,1.1689827
-0.29174897,-0.41003627,-1.1448121,-0.45111886,-0.4125141,-0.9244977,0.1285302,2.3119829,0.7200987,-0.6650516,-0.87642723,0.2939187,0.48537076,-0.14927688,1.0192498,0.0,-0.14412133,1.0304625,0.7200987,-0.6650516,-0.4125141,-0.9244977,0.1285302,2.3119829
-0.17168882,-1.0083956,-0.57829124,-1.8863606,-0.170563,0.280393,-1.4235498,-0.21904267,0.0019331103,0.8617756,-4.9361925,0.0071306797,0.47707367,-0.64718735,0.89016265,0.0,-0.66436803,0.89796495,0.0019331103,0.8617756,-0.170563,0.280393,-1.4235498,-0.21904267
1.4332488,-1.034421,0.044600632,-0.3734221,-0.45946008,-0.46495426,0.5059111,0.120687276,-0.40799275,-0.44624344,0.1671295,0.5416854,0.49489072,-0.028476208,0.49543244,0.0,-0.015290576,0.48109463,-0.40799275,-0.44624344,-0.45946008,-0.46495426,0.5059111,0.120687276
0.078494415,1.6701232,1.6439005,-1.1994952,0.98805684,-1.2868054,1.1829498,-0.5840534,1.4358338,-1.1898421,5.4429517,0.99569196,0.49833494,0.31164634,1.4136604,1.0,1.4160213,0.31245497,1.4358338,-1.1898421,0.98805684,-1.2868054,1.1829498,-0.5840534
-1.6838968,-0.8834657,-1.080011,0.86596996,1.040684,-0.19978946,0.6883161,1.9946674,-0.25663558,1.264383,0.22278765,0.55546767,0.50114614,0.09280932,1.3884704,0.0,0.093826234,1.3869542,-0.25663558,1.264383,1.040684,-0.19978946,0.6883161,1.9946674
-1.2238269,-0.8790325,0.288414,-2.2998872,0.4348752,-0.5765014,-0.77075154,-0.2799525,0.8928786,-0.23525995,-4.7827444,0.008303464,0.5073472,-0.6633329,1.1046269,0.0,-0.6725095,1.1079513,0.8928786,-0.23525995,0.4348752,-0.5765014,-0.77075154,-0.2799525
0.5983541,0.10606339,0.77367985,1.2602963,0.10630463,-1.4638166,-0.19427209,0.46091995,0.82286805,-2.0064404,4.6720653,0.99073374,0.51307744,0.20594119,0.6200566,1.0,0.6315989,0.17379871,0.82286805,-2.0064404,0.10630463,-1.4638166,-0.19427209,0.46091995
-1.3594453,1.0874858,2.3582213,1.8772467,-1.0711589,0.83973116,-0.38127378,-1.3791692,0.23209094,1.2744809,2.793253,0.94231015,0.49401864,0.24645472,2.0019984,1.0,1.9888327,0.25518695,0.23209094,1.2744809,-1.0711589,0.83973116,-0.38127378,-1.3791692
0.44511068,-1.3070647,0.6240562,1.1281339,-0.95745736,0.35293677,0.3427993,1.0566896,-1.6092613,1.206344,3.6517668,0.9747109,0.5163797,0.21065056,0.7305084,1.0,0.75479513,0.20068358,-1.6092613,1.206344,-0.95745736,0.35293677,0.3427993,1.0566896
-0.0022047618,0.09682007,-1.2911698,0.0058394778,1.4952235,0.42513415,0.85887945,-0.045997906,0.88445055,0.22434233,2.960351,0.9507504,0.52107614,0.19281553,0.6040943,1.0,0.59712917,0.19820492,0.88445055,0.22434233,1.4952235,0.42513415,0.85887945,-0.045997906
0.3586965,-0.29928684,-0.62344563,-0.88368917,-1.041771,0.71405077,2.7249324,-0.594881,0.6165551,-0.22852226,-0.45087966,0.38915163,0.50101197,0.044325754,1.3452653,0.0,0.03365968,1.3403581,0.6165551,-0.22852226,-1.041771,0.71405077,2.7249324,-0.594881
-1.5139774,-0.9140039,-0.83701015,1.5551424,0.51390064,-0.52412164,0.44609013,-0.8922359,-0.17251101,0.5466756,-2.5413938,0.07300679,0.47249696,-0.270777,0.9725579,0.0,-0.2779431,0.98523724,-0.17251101,0.5466756,0.51390064,-0.52412164,0.44609013,-0.8922359
0.5036511,-0.19448447,-0.025962068,-0.49837232,-2.3344252,-0.24028556,0.89532965,-0.9475143,-1.2930436,1.6502765,-0.22008716,0.44519925,0.5111323,-0.3552579,0.9684018,0.0,-0.36453265,0.9847493,-1.2930436,1.6502765,-2.3344252,-0.24028556,0.89532965,-0.9475143
0.30960953,0.9220388,-0.2591903,-0.024844075,0.5581739,1.6777434,0.009640646,-0.5355352,1.0854334,1.7832214,6.2552853,0.9980834,0.52157205,0.33220458,0.5533853,1.0,0.5597144,0.3427703,1.0854334,1.7832214,0.5581739,1.6777434,0.009640646,-0.5355352
-0.06468712,0.31021908,-0.954955,-0.49498463,-1.6499066,0.503375,-0.59220064,0.93968636,-0.10078983,-1.693666,-2.689709,0.06358335,0.5219079,-0.2504317,0.68333244,0.0,-0.2536353,0.6847362,-0.10078983,-1.693666,-1.6499066,0.503375,-0.59220064,0.93968636
1.5962108,-0.78224343,-0.69717765,2.2240942,-0.030277207,-2.1129713,1.230298,0.5994219,-0.5937131,-0.21095067,2.4910643,0.923513,0.48400852,0.25341946,1.8663688,1.0,1.8654654,0.2618416,-0.5937131,-0.21095067,-0.030277207,-2.1129713,1.230298,0.5994219
-0.36065257,0.42819735,0.37985268,2.5125945,0.24204747,-1.8353713,2.2704961,-0.32683071,0.13697866,0.4333671,2.5480995,0.9274457,0.4736713,0.41379172,1.9324986,1.0,1.9371222,0.41382793,0.13697866,0.4333671,0.24204747,-1.8353713,2.2704961,-0.32683071
0.636894,0.6092103,-0.5111775,-1.9632285,-0.010530835,-0.44648173,-0.31581685,1.8681761,-0.36943978,-1.8543215,0.6988563,0.6679341,0.52051526,-0.016619364,1.0852023,1.0,1.0797888,-0.013561638,-0.36943978,-1.8543215,-0.010530835,-0.44648173,-0.31581685,1.8681761
-0.061566453,0.99381363,-0.093406186,1.6960541,1.0222479,-0.27815044,1.2461096,-0.7158784,1.8497117,-0.11618023,5.7324033,0.99677116,0.52429956,0.476153,0.8830512,1.0,0.892069,0.47136885,1.8497117,-0.11618023,1.0222479,-0.27815044,1.2461096,-0.7158784
-2.406807,-0.23074079,-1.1541256,-0.06365306,1.1692104,-0.5244825,0.95841986,0.7544876,-0.20564908,0.22537847,-1.8563452,0.13512962,0.47685054,-0.18721138,1.2889968,0.0,-0.19019645,1.2892097,-0.20564908,0.22537847,1.1692104,-0.5244825,0.95841986,0.7544876
0.052117925,1.3496166,0.5250264,-2.123633,-1.0173492,0.4117718,-0.55255353,0.4868571,1.7045968,1.1213357,-2.1405816,0.105214626,0.5435991,-0.108518235,1.0445689,0.0,-0.10759285,1.0493301,1.7045968,1.1213357,-1.0173492,0.4117718,-0.55255353,0.4868571
0.23418956,-0.16639902,-1.0006119,0.036339726,-0.08424397,0.9393407,0.07716835,-0.8341732,0.9380199,-0.40176904,-1.2548103,0.22186856,0.50166404,-0.099798724,0.334542,0.0,-0.121381216,0.33605486,0.9380199,-0.40176904,-0.08424397,0.9393407,0.07716835,-0.8341732
1.8846804,-0.48596743,0.63820475,-0.7915098,-3.1661444,0.187551,1.4018052,0.5642158,-0.88810474,-0.5082945,2.949372,0.9502338,0.49252447,0.029104443,2.1456275,0.0,0.03079579,2.146707,-0.88810474,-0.5082945,-3.1661444,0.187551,1.4018052,0.5642158
-0.36904413,0.14100797,1.793442,-0.7488041,0.035515055,1.1420676,-1.0557239,-0.57242,0.43209714,-0.85870486,-0.5993126,0.35450098,0.47736928,0.045755062,0.835127,1.0,0.84850836,0.046353,0.43209714,-0.85870486,0.035515055,1.1420676,-1.0557239,-0.57242
1.2087089,-0.11578366,-1.0435897,0.65779954,-1.7173508,0.113793515,0.57701355,0.2355267,2.05773,-1.2890995,-3.7644174,0.022655923,0.5111191,-0.0104852505,0.79335284,0.0,-0.031701498,0.80192214,2.05773,-1.2890995,-1.7173508,0.113793515,0.57701355,0.2355267
1.6153847,-0.26831657,0.5215879,-0.16061625,-1.2042106,0.080728404,0.68504614,-0.2796029,0.6015561,0.35278797,0.29408053,0.5729948,0.5043944,0.123750106,0.6229274,0.0,0.11062448,0.62190944,0.6015561,0.35278797,-1.2042106,0.080728404,0.68504614,-0.2796029
0.17936265,-0.5054264,1.0727909,0.55375546,-1.2613074,0.5072845,1.0924824,1.2449473,1.2990514,-0.047868665,1.2211032,0.7722576,0.52464813,0.36048618,0.7920997,0.0,0.351403,0.8052729,1.2990514,-0.047868665,-1.2613074,0.5072845,1.0924824,1.2449473
-0.048427947,0.7986092,1.0753925,-0.83605534,-0.3460462,-1.1783153,-1.0020163,-0.47655642,-1.2355511,0.892457,-2.637454,0.0667665,0.50421244,-0.25167698,0.65436214,0.0,-0.2640558,0.6661342,-1.2355511,0.892457,-0.3460462,-1.1783153,-1.0020163,-0.47655642
1.37184,1.024427,-0.45772606,-1.0064527,-0.9753336,1.9135132,-0.57264,1.9557284,-0.48481408,-0.71043134,2.366792,0.91425973,0.50616527,0.40666953,1.6149318,1.0,1.6261635,0.4099191,-0.48481408,-0.71043134,-0.9753336,1.9135132,-0.57264,1.9557284
1.7131407,-0.74903035,0.729358,-0.8751621,-0.4683894,0.5468432,-0.9423293,-0.70814735,-0.66700274,-0.17681234,-0.53798825,0.36865568,0.48483852,-0.09421458,0.8377066,0.0,-0.1034251,0.8474609,-0.66700274,-0.17681234,-0.4683894,0.5468432,-0.9423293,-0.70814735
-0.7184335,0.30226362,-0.68433416,-0.6171413,0.773679,1.4122977,-0.31191137,0.44360754,-1.2325659,0.24596429,-0.006208105,0.49844798,0.52084696,0.07500344,0.54299086,1.0,0.5585068,0.067958094,-1.2325659,0.24596429,0.773679,1.4122977,-0.31191137,0.44360754
-0.3913554,0.3019402,0.9573844,-0.19744992,0.89642143,0.67602247,-0.37792304,0.013916129,-0.669717,0.08177841,1.3338916,0.79148364,0.489909,0.23486954,0.32543695,1.0,0.3242303,0.22208405,-0.669717,0.08177841,0.89642143,0.67602247,-0.37792304,0.013916129
1.0636513,-1.7002774,1.1222602,-0.07706992,1.3329555,1.3017205,-0.73678166,-0.6450445,1.1176192,1.1214148,4.610919,0.9901552,0.5266458,0.20767674,1.2147352,1.0,1.2194083,0.2063119,1.1176192,1.1214148,1.3329555,1.3017205,-0.73678166,-0.6450445
1.5078964,1.7902304,1.3302121,2.5046632,0.504003,-0.015456549,-0.5775202,-1.148946,1.7258354,1.924427,6.7351637,0.99881303,0.5462876,0.7368853,1.928668,1.0,1.9308963,0.73466426,1.7258354,1.924427,0.504003,-0.015456549,-0.5775202,-1.148946
-0.44210705,-1.0167606,-0.39228925,0.7201782,-0.59540564,-0.11039558,-0.64384097,1.8447098,-0.7478037,1.1844232,-0.3214197,0.4203298,0.49686703,-0.07948889,0.7607486,0.0,-0.07038271,0.7505409,-0.7478037,1.1844232,-0.59540564,-0.11039558,-0.64384097,1.8447098
1.410834,1.096819,1.1430795,0.26080608,0.96351206,0.51508385,0.9100311,-1.247953,1.7909505,0.119933315,6.8395905,0.9989306,0.5327971,0.6315265,1.0184157,1.0,1.0252723,0.63403016,1.7909505,0.119933315,0.96351206,0.51508385,0.9100311,-1.247953
-0.85609883,-0.21319976,-0.15162177,0.6234293,-0.6494588,1.8035951,-0.96067685,-1.4553078,-0.26144987,-0.41452098,-2.4371665,0.080382116,0.49113742,-0.23241743,0.98819816,0.0,-0.22417988,0.9710212,-0.26144987,-0.41452098,-0.6494588,1.8035951,-0.96067685,-1.4553078
-0.6239946,-0.2785212,0.84865016,0.24725981,1.4740083,-0.02543555,2.2819045,0.93836236,-2.036578,-0.63657,1.8764924,0.8672077,0.48405823,0.6077792,1.188656,0.0,0.6086617,1.1949711,-2.036578,-0.63657,1.4740083,-0.02543555,2.2819045,0.93836236
0.8885844,0.71653605,0.62521964,0.06627318,-1.5413249,0.5029558,-0.2840043,-0.3976357,1.7626016,-0.94888043,-2.6173825,0.06802806,0.50729126,0.07207552,0.57071465,0.0,0.07372194,0.5647843,1.7626016,-0.94888043,-1.5413249,0.5029558,-0.2840043,-0.3976357
0.11559976,-1.1541489,0.72087,0.7505881,-0.05527396,0.09468451,-0.13430694,-1.244873,2.6433613,-1.6878796,-1.2127856,0.22920854,0.5196957,-0.11335756,0.50102836,0.0,-0.097606845,0.5049597,2.6433613,-1.6878796,-0.05527396,0.09468451,-0.13430694,-1.244873
-1.239716,-1.8105346,1.1816288,-0.8644715,-1.057495,-0.05433466,-1.3369564,-1.165517,0.9201449,-0.38431168,-7.299564,0.00067537714,0.5020432,-0.79342455,1.4032024,0.0,-0.7999158,1.3995051,0.9201449,-0.38431168,-1.057495,-0.05433466,-1.3369564,-1.165517
0.038215183,0.46238032,-0.31927213,0.37683704,0.7963858,0.5961052,-1.6193236,-0.27635494,1.138302,0.33674395,1.1622353,0.76173866,0.53555053,0.0068716113,0.5184187,1.0,0.5271033,0.0036452985,1.138302,0.33674395,0.7963858,0.5961052,-1.6193236,-0.27635494
-0.3671689,-0.38632593,0.8804109,0.96116763,-0.01904272,-0.3648167,0.6075342,-0.5949188,1.1811644,-1.2805567,1.1615156,0.761608,0.48777723,0.08960497,0.35493842,1.0,0.33496866,0.08940781,1.1811644,-1.2805567,-0.01904272,-0.3648167,0.6075342,-0.5949188
0.8556946,-1.297997,-0.22232924,1.0151656,-0.9709259,1.3621432,-0.29413593,-0.75914764,-1.1297674,1.6460416,3.0275326,0.9538026,0.5124223,-0.03894154,0.8697441,1.0,0.8738003,-0.03340066,-1.1297674,1.6460416,-0.9709259,1.3621432,-0.29413593,-0.75914764
0.25133604,0.03617548,0.3170634,1.8764877,0.43700057,1.2461201,1.4199581,0.50195354,0.42791831,-0.15642354,6.078173,0.9977129,0.49778095,0.76076186,0.9622796,1.0,0.95267797,0.7644279,0.42791831,-0.15642354,0.43700057,1.2461201,1.4199581,0.50195354
-0.78896296,-0.8184775,0.2022852,0.37423187,-0.10389514,-0.5620429,-1.4019068,0.06278628,0.44308388,0.6034991,-3.4212086,0.031639177,0.49032766,-0.37949774,0.4711635,0.0,-0.39219075,0.4534772,0.44308388,0.6034991,-0.10389514,-0.5620429,-1.4019068,0.06278628
1.0286701,2.0085528,-0.14084393,0.097565345,0.41892675,-0.07626354,0.9125666,0.45844126,-1.1376641,0.24040593,4.212683,0.98540944,0.51642114,0.5884519,0.7932581,1.0,0.7998928,0.5948565,-1.1376641,0.24040593,0.41892675,-0.07626354,0.9125666,0.45844126
-1.0024521,-2.3131318,-1.9153596,0.5812366,-0.8768442,-2.113778,0.028888144,-1.2128885,-1.2169467,-0.058386166,-7.6338415,0.00048356483,0.5143232,-1.1030412,2.1338468,0.0,-1.1080068,2.1420326,-1.2169467,-0.058386166,-0.8768442,-2.113778,0.028888144,-1.2128885
-0.6845401,0.15547661,0.21323065,0.96948814,-1.0663047,-0.05445065,0.52429396,-1.3948755,-0.8953329,-0.6428986,-0.3479777,0.4138729,0.4937369,-0.16721019,0.6048344,1.0,0.5959576,-0.15786117,-0.8953329,-0.6428986,-1.0663047,-0.05445065,0.52429396,-1.3948755
-0.40455365,1.3925629,-0.6391621,-0.1869803,-0.19705829,1.3724885,-1.5167323,0.32083178,-1.2826742,0.063275285,0.48100266,0.6179846,0.52142775,0.017674558,0.85904396,0.0,0.010165537,0.8665501,-1.2826742,0.063275285,-0.19705829,1.3724885,-1.5167323,0.32083178
1.3048156,0.109055996,-0.20289506,-0.16841464,0.10622901,1.8008294,0.63767946,1.680278,-0.12860316,0.55941015,6.2613187,0.9980949,0.471107,0.6584472,1.033526,1.0,1.0354551,0.66886395,-0.12860316,0.55941015,0.10622901,1.8008294,0.63767946,1.680278
-1.1568221,0.8250089,-0.9415466,1.936828,1.0257283,0.46793246,0.32034424,-1.3613907,-0.2850466,1.2570359,1.4119103,0.8040671,0.500978,0.13951035,1.2354718,1.0,1.2316322,0.14918841,-0.2850466,1.2570359,1.0257283,0.46793246,0.32034424,-1.3613907
0.31418198,0.5897717,1.0086303,-0.10803595,-0.59379077,-0.03191374,0.59913033,0.060689975,-1.9718806,0.92282236,2.9800975,0.95166683,0.5271384,0.22983298,0.27397427,1.0,0.27144623,0.23248683,-1.9718806,0.92282236,-0.59379077,-0.03191374,0.59913033,0.060689975
0.6697759,-0.572755,1.1182709,-0.7000392,0.3428757,1.1018629,0.5805523,-0.3961815,0.74574965,-0.11760881,2.2704728,0.9064019,0.5041136,0.26804525,0.5428624,1.0,0.530794,0.26979482,0.74574965,-0.11760881,0.3428757,1.1018629,0.5805523,-0.3961815
-0.10399828,-0.6700695,-0.6520605,0.5566458,1.2698369,0.07575377,1.1442533,-1.5015217,-1.1896393,-1.2701687,-1.4880283,0.18421786,0.50268364,0.014854955,0.7971192,1.0,0.7995273,0.00981631,-1.1896393,-1.2701687,1.2698369,0.07575377,1.1442533,-1.5015217
-0.33523133,-0.2073129,0.6932698,-0.85152185,-1.6576912,-0.5292555,0.6287908,-0.68549585,-1.8977474,0.036151566,0.18229766,0.5454486,0.5217228,-0.36805603,0.6568007,1.0,0.6640701,-0.36923066,-1.8977474,0.036151566,-1.6576912,-0.5292555,0.6287908,-0.68549585
0.028889136,0.4173556,-1.0251782,0.0065303403,1.2632883,1.2155031,1.562963,-1.3164214,-0.37237364,0.28541178,2.0294335,0.88385296,0.48331657,0.26911625,1.0594021,1.0,1.0802155,0.25850847,-0.37237364,0.28541178,1.2632883,1.2155031,1.562963,-1.3164214
0.93127006,1.0149248,0.49831715,0.5317593,-2.053734,-0.4801559,-0.9361935,-2.174582,-0.15471944,0.52427876,-2.6023772,0.06898558,0.47139287,-0.3335493,1.5602579,0.0,-0.33766243,1.5559356,-0.15471944,0.52427876,-2.053734,-0.4801559,-0.9361935,-2.174582
2.1695106,0.30207798,0.67156136,0.49241948,-0.6974271,-0.002778601,-0.03583299,0.3100958,-0.10985356,-0.6138601,3.2879472,0.964013,0.4962603,0.4012033,0.7594193,1.0,0.76350176,0.41808036,-0.10985356,-0.6138601,-0.6974271,-0.002778601,-0.03583299,0.3100958
