u0,u1,u2,x0,x1,x2,x3,x4,v0,v1,v2,v3,v4,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,0.5713813,-0.6282089,1.3072119,1.209244,1.0953656,3.262282,0.7794187,0.73794127,0.0,0.0,1.0,0.0,0.0,0.5713813,-0.6282089,1.3072119,1.209244,1.0953656,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.5,0.8,0.125,0.0,0.0,0.98432815,1.0697272,-0.22203699,0.985166,-0.98375416,2.745191,0.67813,0.5703432,0.0,0.0,1.0,0.0,0.0,0.98432815,1.0697272,-0.22203699,0.985166,-0.98375416,0.5,0.8,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,0.61691827,0.987043,0.27036932,-0.5905874,1.909222,2.164664,0.54107326,0.5688617,1.0,0.0,0.0,1.0,0.0,0.61691827,0.987043,0.27036932,-0.5905874,1.909222,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,1.8974415,-1.3358449,0.9769494,-1.1117066,-0.1402352,0.5239275,0.18602139,0.26162526,1.0,0.0,0.0,1.0,0.0,1.8974415,-1.3358449,0.9769494,-1.1117066,-0.1402352,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.5,1.0,0.125,0.0,0.0,0.83472425,-0.6301059,1.0116936,1.8873354,1.2215214,1.5387179,0.3866817,0.47077635,0.0,0.0,0.0,0.0,0.0,0.83472425,-0.6301059,1.0116936,1.8873354,1.2215214,0.5,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,0.6011617,0.8396461,0.3589502,-0.6536341,-0.4744648,2.388242,0.5958594,0.64186555,1.0,1.0,1.0,1.0,1.0,0.6011617,0.8396461,0.3589502,-0.6536341,-0.4744648,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,-1.0721407,-0.20470066,-0.24731603,-0.6041862,0.6068943,0.94904375,0.25904152,0.47547737,1.0,1.0,0.0,1.0,1.0,-1.0721407,-0.20470066,-0.24731603,-0.6041862,0.6068943,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,-0.98685455,-0.18462875,0.9822152,-1.2890015,-1.1772085,1.0664345,0.28220192,0.38549635,1.0,1.0,1.0,1.0,1.0,-0.98685455,-0.18462875,0.9822152,-1.2890015,-1.1772085,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,1.163892,-1.494755,-0.022814598,-1.6535503,1.2270259,-0.48518413,0.07690337,0.23515177,0.0,0.0,0.0,0.0,0.0,1.163892,-1.494755,-0.022814598,-1.6535503,1.2270259,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,0.0,0.0,-0.15348087,0.0348372,0.28817877,0.15030487,0.03023281,0.786587,0.22909772,0.365893,1.0,0.0,0.0,1.0,0.0,-0.15348087,0.0348372,0.28817877,0.15030487,0.03023281,0.25,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,0.0,0.0,0.31501806,-1.3390311,0.6990003,-0.118390486,-0.4343417,0.40551713,0.16875412,0.24916086,0.0,0.0,0.0,0.0,0.0,0.31501806,-1.3390311,0.6990003,-0.118390486,-0.4343417,0.25,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,-0.82848656,0.29294306,0.63642347,0.53577507,0.87230825,2.817561,0.6937183,0.7870116,0.0,1.0,1.0,1.0,0.0,-0.82848656,0.29294306,0.63642347,0.53577507,0.87230825,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,-0.1910222,-0.25192374,-0.19274193,-0.3392799,1.2649342,1.4127176,0.35725862,0.45088974,0.0,0.0,1.0,0.0,0.0,-0.1910222,-0.25192374,-0.19274193,-0.3392799,1.2649342,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.25,0.0,0.0,0.14186071,-0.43468302,1.7503058,-0.16643749,1.2869034,1.5383586,0.3865965,0.3319612,0.0,0.0,1.0,0.0,0.0,0.14186071,-0.43468302,1.7503058,-0.16643749,1.2869034,0.25,1.0,0.25,0.0,0.0
1.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,1.5430386,1.2606076,0.32298845,0.3452018,1.0883478,3.157498,0.7608777,0.60627544,1.0,1.0,0.0,1.0,1.0,1.5430386,1.2606076,0.32298845,0.3452018,1.0883478,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-1.0274771,0.7966093,-0.012383042,-0.26740935,2.014294,1.1945484,0.30886057,0.358081,0.0,0.0,1.0,0.0,0.0,-1.0274771,0.7966093,-0.012383042,-0.26740935,2.014294,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.07336763,1.6046531,0.38750115,-1.1246883,-0.75236946,1.9678876,0.4919726,0.49728376,0.0,0.0,0.0,0.0,0.0,-0.07336763,1.6046531,0.38750115,-1.1246883,-0.75236946,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.07840185,1.9885164,0.8069447,-0.15606578,-0.5412946,2.2493775,0.5620233,0.7177996,0.0,0.0,0.0,0.0,0.0,-0.07840185,1.9885164,0.8069447,-0.15606578,-0.5412946,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,0.0,0.0,-0.54243684,-0.49967355,-0.097405784,-0.43862194,0.33886915,0.6274762,0.2022124,0.2499412,0.0,0.0,0.0,0.0,0.0,-0.54243684,-0.49967355,-0.097405784,-0.43862194,0.33886915,0.25,0.8,0.125,0.0,0.0
0.0,0.0,0.0,0.5,0.4,0.125,1.0,0.0,0.10391155,0.35227388,-1.7484984,0.2816355,0.20945881,2.2809386,0.5697763,0.5699703,0.0,0.0,0.0,0.0,0.0,0.10391155,0.35227388,-1.7484984,0.2816355,0.20945881,0.5,0.4,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,0.21649998,-1.9071101,-0.09352514,1.1597937,-0.59734803,-0.48967567,0.07658513,0.25222072,0.0,0.0,0.0,0.0,0.0,0.21649998,-1.9071101,-0.09352514,1.1597937,-0.59734803,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,1.0,0.0,0.09784026,0.19357987,0.29243663,-0.45082313,0.5568007,1.862894,0.4657771,0.5677457,0.0,0.0,0.0,0.0,0.0,0.09784026,0.19357987,0.29243663,-0.45082313,0.5568007,0.25,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,0.1313541,0.25169438,-0.64535445,-0.3020996,1.2874063,1.7760862,0.44425428,0.5395385,0.0,0.0,1.0,0.0,0.0,0.1313541,0.25169438,-0.64535445,-0.3020996,1.2874063,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.5,0.4,0.25,1.0,0.0,-0.13195652,0.16252252,-1.4276816,-0.9761576,0.8703747,0.8159528,0.23432527,0.31589314,0.0,0.0,0.0,0.0,0.0,-0.13195652,0.16252252,-1.4276816,-0.9761576,0.8703747,0.5,0.4,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.4,0.25,0.0,0.0,0.36055142,0.66238946,-0.3657115,-0.29379383,1.2800046,1.1636658,0.3023074,0.3246738,1.0,1.0,0.0,1.0,1.0,0.36055142,0.66238946,-0.3657115,-0.29379383,1.2800046,0.25,0.4,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,1.0,0.0,-0.05633366,0.59386975,0.3686729,0.80598766,-0.2621909,2.8505363,0.7006796,0.8151752,0.0,1.0,1.0,1.0,0.0,-0.05633366,0.59386975,0.3686729,0.80598766,-0.2621909,0.25,0.4,0.125,1.0,0.0
0.0,1.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.6372576,-1.1592532,-0.82023364,-0.41897917,-0.2840831,1.0176045,0.2724167,0.17077135,0.0,0.0,1.0,0.0,0.0,-0.6372576,-1.1592532,-0.82023364,-0.41897917,-0.2840831,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.25,0.0,0.0,-0.15395527,0.7520759,-0.45081714,0.6623717,0.41482952,1.7504677,0.4379386,0.42946333,0.0,1.0,1.0,1.0,0.0,-0.15395527,0.7520759,-0.45081714,0.6623717,0.41482952,0.25,0.8,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,-2.4220395,-0.2929832,0.35602838,0.9808469,1.32069,2.2190506,0.55454475,0.71385735,0.0,0.0,1.0,0.0,0.0,-2.4220395,-0.2929832,0.35602838,0.9808469,1.32069,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,1.0,0.0,-1.4330716,-0.61815363,0.0641596,-1.9386462,0.64678055,-0.5517664,0.07230791,0.18133228,1.0,1.0,0.0,1.0,1.0,-1.4330716,-0.61815363,0.0641596,-1.9386462,0.64678055,0.25,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,1.0,1.0,-1.2216777,-0.013295334,0.8754004,1.5075302,0.6267689,5.084333,0.95624185,0.858999,1.0,0.0,1.0,0.0,1.0,-1.2216777,-0.013295334,0.8754004,1.5075302,0.6267689,0.5,0.6,0.25,1.0,1.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,0.25186014,-2.3623836,-0.13888131,0.75371116,0.43657523,-0.9417787,0.050126515,0.20018215,0.0,0.0,0.0,0.0,0.0,0.25186014,-2.3623836,-0.13888131,0.75371116,0.43657523,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.25,0.0,0.0,-2.4366264,-2.0491734,0.4330764,1.0345572,-1.356715,-0.8402263,0.055188738,0.2453908,0.0,0.0,0.0,0.0,0.0,-2.4366264,-2.0491734,0.4330764,1.0345572,-1.356715,0.25,0.8,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,1.0,0.0,0.6497739,-0.28364646,-0.07013125,-0.70004165,0.040586755,1.3746811,0.34857273,0.395128,0.0,0.0,0.0,0.0,0.0,0.6497739,-0.28364646,-0.07013125,-0.70004165,0.040586755,0.25,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,0.0,0.0,-1.8805479,0.16835481,0.31744233,0.03005723,0.4614175,0.87922716,0.24586797,0.36183918,0.0,0.0,0.0,0.0,0.0,-1.8805479,0.16835481,0.31744233,0.03005723,0.4614175,0.25,0.8,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.7518499,-0.65033853,0.5454289,-1.8781227,0.8388091,0.46501303,0.1772652,0.1656891,0.0,0.0,1.0,0.0,0.0,-0.7518499,-0.65033853,0.5454289,-1.8781227,0.8388091,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.25,1.0,0.0,0.27648416,-1.2259238,-0.53174645,0.23380122,0.38869673,1.4892466,0.37501693,0.4335784,0.0,0.0,0.0,0.0,0.0,0.27648416,-1.2259238,-0.53174645,0.23380122,0.38869673,0.25,0.8,0.25,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,-1.8660196,-0.5605187,-1.0291649,-1.3460776,0.20925833,0.21933077,0.14422052,0.29463091,0.0,0.0,0.0,0.0,0.0,-1.8660196,-0.5605187,-1.0291649,-1.3460776,0.20925833,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,0.971293,-0.8184188,-0.5655763,1.5110326,1.3774763,3.2034237,0.76913327,0.7722896,0.0,0.0,1.0,0.0,0.0,0.971293,-0.8184188,-0.5655763,1.5110326,1.3774763,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,1.0,0.0,-0.7712899,1.0838717,-1.4251392,-0.26234254,1.1126972,1.9960507,0.49901268,0.58943874,0.0,0.0,0.0,0.0,0.0,-0.7712899,1.0838717,-1.4251392,-0.26234254,1.1126972,0.5,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,0.16734973,-0.3927579,0.05423115,0.026834605,0.052776385,1.8147962,0.45383093,0.53899103,0.0,0.0,1.0,0.0,0.0,0.16734973,-0.3927579,0.05423115,0.026834605,0.052776385,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,1.3253949,-1.0966368,0.28272712,0.03222273,-0.4193628,1.696603,0.42472726,0.5000559,0.0,0.0,0.0,0.0,0.0,1.3253949,-1.0966368,0.28272712,0.03222273,-0.4193628,0.25,0.8,0.125,1.0,0.0
1.0,1.0,0.0,0.25,1.0,0.125,0.0,0.0,0.6554264,-0.28445566,-0.5131635,0.61149013,-0.6061064,3.1902554,0.76678675,0.43237442,0.0,0.0,0.0,0.0,0.0,0.6554264,-0.28445566,-0.5131635,0.61149013,-0.6061064,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.6219184,1.7113804,2.1745737,-0.64780235,0.042613555,2.1181703,0.52950823,0.58939105,0.0,0.0,1.0,0.0,0.0,-0.6219184,1.7113804,2.1745737,-0.64780235,0.042613555,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,0.35219944,0.6845028,-0.030128377,0.32565507,0.8283056,3.4694417,0.8129725,0.7731161,1.0,0.0,1.0,0.0,1.0,0.35219944,0.6845028,-0.030128377,0.32565507,0.8283056,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.5,0.4,0.125,0.0,0.0,-0.2379924,0.58337325,-0.38593805,-0.67739177,-1.4777158,1.0911108,0.2872272,0.38843015,0.0,0.0,1.0,0.0,0.0,-0.2379924,0.58337325,-0.38593805,-0.67739177,-1.4777158,0.5,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,-0.22269641,0.77147985,-0.32148227,-0.62784094,-0.19261608,1.7141875,0.42902935,0.5469318,0.0,0.0,0.0,0.0,0.0,-0.22269641,0.77147985,-0.32148227,-0.62784094,-0.19261608,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.25,0.0,0.0,0.62451303,-0.93623555,-2.4784963,0.997072,0.18694536,0.08751574,0.12870201,0.30967513,1.0,1.0,0.0,1.0,1.0,0.62451303,-0.93623555,-2.4784963,0.997072,0.18694536,0.25,0.8,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,1.0,1.2161143,-0.22767565,-0.48557207,-0.23388337,-0.83074987,1.2509768,0.3210342,0.41656882,0.0,0.0,0.0,0.0,0.0,1.2161143,-0.22767565,-0.48557207,-0.23388337,-0.83074987,0.25,0.6,0.125,0.0,1.0
0.0,0.0,0.0,0.25,0.4,0.25,1.0,0.0,0.51725686,0.35443795,0.3155769,0.69876426,0.9224139,2.9487479,0.7208633,0.7745974,0.0,0.0,0.0,0.0,0.0,0.51725686,0.35443795,0.3155769,0.69876426,0.9224139,0.25,0.4,0.25,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,0.01907251,0.00410341,-0.84534734,1.5544395,-0.3129829,3.8326426,0.8620762,0.770556,0.0,0.0,1.0,0.0,0.0,0.01907251,0.00410341,-0.84534734,1.5544395,-0.3129829,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,1.2195187,-0.54457587,-0.876347,-0.54592013,-1.5639864,0.8435908,0.23932035,0.343659,0.0,0.0,0.0,0.0,0.0,1.2195187,-0.54457587,-0.876347,-0.54592013,-1.5639864,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.4784401,-0.51777667,0.61319715,1.1555281,0.29244226,0.62137365,0.2012297,0.34715486,0.0,0.0,0.0,0.0,0.0,-0.4784401,-0.51777667,0.61319715,1.1555281,0.29244226,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,-0.2522866,-1.2879812,1.6209602,-1.8426005,-0.12322995,0.22656718,0.14511594,0.12759961,1.0,1.0,0.0,1.0,1.0,-0.2522866,-1.2879812,1.6209602,-1.8426005,-0.12322995,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,0.23619257,0.61382556,0.5927438,-0.62909347,0.35857737,2.4928732,0.62078303,0.62655985,0.0,0.0,1.0,0.0,0.0,0.23619257,0.61382556,0.5927438,-0.62909347,0.35857737,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,0.92475045,0.5937959,-1.176584,0.5939192,-0.039389856,1.4153922,0.35787302,0.40679994,0.0,0.0,0.0,0.0,0.0,0.92475045,0.5937959,-1.176584,0.5939192,-0.039389856,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,1.0284593,0.91844237,0.8339672,-0.32567865,-0.21481825,2.5617476,0.6368568,0.7812199,0.0,0.0,1.0,0.0,0.0,1.0284593,0.91844237,0.8339672,-0.32567865,-0.21481825,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,1.0,0.0,0.0248582,-1.9298695,-0.3468558,1.1390105,0.46765268,2.1049204,0.526206,0.47408503,0.0,0.0,1.0,0.0,0.0,0.0248582,-1.9298695,-0.3468558,1.1390105,0.46765268,0.25,0.4,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,0.0,0.0,0.3423378,-1.3696578,-1.1175951,0.7263244,0.5000877,0.17302199,0.13859867,0.22828297,1.0,0.0,0.0,1.0,0.0,0.3423378,-1.3696578,-1.1175951,0.7263244,0.5000877,0.25,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,0.0,0.0,0.43903226,-0.17100099,-0.8772592,0.26895878,-1.2795445,0.70670027,0.21529482,0.3486832,1.0,1.0,0.0,1.0,1.0,0.43903226,-0.17100099,-0.8772592,0.26895878,-1.2795445,0.25,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,1.2509128,-0.2692455,0.31874946,1.2780589,-1.4007202,1.1660246,0.30280516,0.5890809,0.0,0.0,0.0,0.0,0.0,1.2509128,-0.2692455,0.31874946,1.2780589,-1.4007202,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,-1.6804204,0.41069654,-0.51861507,-0.41489878,-1.1133658,1.3215871,0.33661562,0.5486637,0.0,0.0,0.0,0.0,0.0,-1.6804204,0.41069654,-0.51861507,-0.41489878,-1.1133658,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,0.89881366,0.9933274,0.41318306,-1.5571437,-0.003638787,1.8473477,0.46191087,0.45265493,0.0,0.0,0.0,0.0,0.0,0.89881366,0.9933274,0.41318306,-1.5571437,-0.003638787,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.25,0.0,0.0,0.5795484,0.7765592,1.5714282,-0.1870385,-1.5610272,2.8143034,0.69302577,0.69520694,0.0,0.0,1.0,0.0,0.0,0.5795484,0.7765592,1.5714282,-0.1870385,-1.5610272,0.25,1.0,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.4,0.25,1.0,0.0,0.4986074,-0.7618076,-0.40663338,-2.0172434,-0.02769053,-0.39897302,0.083251044,0.14839563,1.0,0.0,0.0,1.0,0.0,0.4986074,-0.7618076,-0.40663338,-2.0172434,-0.02769053,0.25,0.4,0.25,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,-0.37560517,1.3032765,0.36827004,0.6597115,-1.4696499,2.630409,0.6525822,0.6591981,0.0,0.0,0.0,0.0,0.0,-0.37560517,1.3032765,0.36827004,0.6597115,-1.4696499,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,0.0,0.0,0.23468035,-0.41395637,-0.07944477,0.9329974,2.2446368,0.89043504,0.24795201,0.25030592,0.0,0.0,0.0,0.0,0.0,0.23468035,-0.41395637,-0.07944477,0.9329974,2.2446368,0.25,0.6,0.25,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,1.3035761,0.42526522,1.3471435,-0.68819803,-0.81412053,2.294552,0.5731102,0.55824196,0.0,0.0,0.0,0.0,0.0,1.3035761,0.42526522,1.3471435,-0.68819803,-0.81412053,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,-0.27247563,0.56815416,1.0518048,0.25694868,1.0102881,2.006511,0.5016277,0.51459485,0.0,0.0,1.0,0.0,0.0,-0.27247563,0.56815416,1.0518048,0.25694868,1.0102881,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,2.0121071,0.24239254,0.95905006,0.5175481,1.6516305,2.2403007,0.5597877,0.4459491,0.0,0.0,1.0,0.0,0.0,2.0121071,0.24239254,0.95905006,0.5175481,1.6516305,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,0.6227015,0.7272193,-0.69642615,-1.4014676,-1.7678754,1.42393,0.35983738,0.4023988,1.0,1.0,1.0,1.0,1.0,0.6227015,0.7272193,-0.69642615,-1.4014676,-1.7678754,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,0.7254748,1.3841757,0.48753482,0.11868426,0.24959308,2.047816,0.5119517,0.60589623,0.0,0.0,0.0,0.0,0.0,0.7254748,1.3841757,0.48753482,0.11868426,0.24959308,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,-0.48318505,0.9826019,-0.14332125,0.62527454,-0.89146304,3.844165,0.8634406,0.82169205,0.0,0.0,1.0,0.0,0.0,-0.48318505,0.9826019,-0.14332125,0.62527454,-0.89146304,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,0.5237961,0.52758294,-1.4165373,1.8072968,0.011455484,1.2454317,0.3198267,0.4501317,0.0,0.0,0.0,0.0,0.0,0.5237961,0.52758294,-1.4165373,1.8072968,0.011455484,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.5,1.0,0.125,0.0,0.0,0.04786269,0.6550199,0.49632624,1.2432281,0.28453413,2.365992,0.59049016,0.47723457,0.0,0.0,0.0,0.0,0.0,0.04786269,0.6550199,0.49632624,1.2432281,0.28453413,0.5,1.0,0.125,0.0,0.0
0.0,0.0,1.0,0.25,0.6,0.25,1.0,0.0,-1.1156555,1.0382779,-0.5703663,0.22549205,0.40369824,3.5269532,0.8215601,0.75395304,0.0,0.0,1.0,0.0,0.0,-1.1156555,1.0382779,-0.5703663,0.22549205,0.40369824,0.25,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,-1.6710547,1.2232909,0.7943379,2.660257,2.890739,2.2798195,0.569502,0.6464875,0.0,0.0,1.0,0.0,0.0,-1.6710547,1.2232909,0.7943379,2.660257,2.890739,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,1.0,0.0,1.1794394,-0.2960727,-0.76684064,-0.5208387,0.22782645,2.0495272,0.5123793,0.4631448,0.0,0.0,0.0,0.0,0.0,1.1794394,-0.2960727,-0.76684064,-0.5208387,0.22782645,0.5,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,0.0,0.0,-0.37311187,-1.1247088,1.8024982,-1.0157093,-2.2442427,0.40726724,0.16899976,0.2760844,0.0,0.0,1.0,0.0,0.0,-0.37311187,-1.1247088,1.8024982,-1.0157093,-2.2442427,0.25,0.8,0.125,0.0,0.0
