u0,u1,u2,x0,x1,x2,x3,x4,v0,v1,v2,v3,v4,z0,p0,s0,m0,m1,t0,y0,f0,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
0.0,0.0,0.0,0.25,0.4,0.125,1.0,0.0,-0.59791464,0.57761925,0.7290256,0.45464325,-0.4625588,2.4023404,0.59924984,0.73078144,0.0,0.0,1.0,0.0,0.0,-0.59791464,0.57761925,0.7290256,0.45464325,-0.4625588,0.25,0.4,0.125,1.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,0.0,0.0,0.19460443,-0.9061493,1.0571223,-2.2910464,-2.301572,1.1678932,0.30319977,0.14348894,0.0,0.0,1.0,0.0,0.0,0.19460443,-0.9061493,1.0571223,-2.2910464,-2.301572,0.5,0.6,0.25,0.0,0.0
0.0,0.0,1.0,0.25,0.6,0.25,1.0,0.0,-1.1156555,1.0382779,-0.5703663,0.22549205,0.40369824,3.5269532,0.8215601,0.7780696,0.0,0.0,1.0,0.0,0.0,-1.1156555,1.0382779,-0.5703663,0.22549205,0.40369824,0.25,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,-0.0017565226,1.6620904,0.32149506,0.87280524,-0.2733886,3.0768383,0.74589515,0.71370375,0.0,0.0,1.0,0.0,0.0,-0.0017565226,1.6620904,0.32149506,0.87280524,-0.2733886,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,1.0,1.0,0.0,-0.22014208,0.25732586,0.86415726,1.0117439,-1.336013,5.3281913,0.9653834,0.8630795,0.0,0.0,1.0,0.0,0.0,-0.22014208,0.25732586,0.86415726,1.0117439,-1.336013,0.25,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,0.4070639,-0.14728951,-1.0167387,1.2394373,1.5338931,3.4418216,0.80873656,0.8773537,0.0,0.0,0.0,0.0,0.0,0.4070639,-0.14728951,-1.0167387,1.2394373,1.5338931,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,0.0,0.0,0.6132596,-0.1263992,0.6551766,-1.275678,-0.55343807,1.7445844,0.43649098,0.27403542,0.0,0.0,1.0,0.0,0.0,0.6132596,-0.1263992,0.6551766,-1.275678,-0.55343807,0.5,0.6,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,1.0,0.0,-0.16706868,-0.41165653,1.6916492,-0.65353054,-1.7338367,1.5806206,0.39666528,0.41750994,0.0,0.0,0.0,0.0,0.0,-0.16706868,-0.41165653,1.6916492,-0.65353054,-1.7338367,0.25,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,-0.2522866,-1.2879812,1.6209602,-1.8426005,-0.12322995,0.22656718,0.14511594,0.11198554,1.0,1.0,0.0,1.0,1.0,-0.2522866,-1.2879812,1.6209602,-1.8426005,-0.12322995,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,-0.42890525,-1.717178,-1.672026,-0.8744043,-1.5780158,-0.5328119,0.07358972,0.1873607,0.0,0.0,0.0,0.0,0.0,-0.42890525,-1.717178,-1.672026,-0.8744043,-1.5780158,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,0.45715815,0.9867449,-0.20378669,-0.08938722,-0.58828086,3.3611739,0.7959504,0.7217726,0.0,0.0,1.0,0.0,0.0,0.45715815,0.9867449,-0.20378669,-0.08938722,-0.58828086,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.2211681,0.46974486,-1.4105355,-1.9480137,0.39644128,1.0252379,0.27393234,0.30043066,0.0,0.0,0.0,0.0,0.0,-0.2211681,0.46974486,-1.4105355,-1.9480137,0.39644128,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,0.18303485,0.142612,-0.36539802,-1.0886408,-0.5580402,1.0606512,0.28103188,0.28321046,0.0,0.0,0.0,0.0,0.0,0.18303485,0.142612,-0.36539802,-1.0886408,-0.5580402,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.19137286,-1.3268064,0.27918798,-0.4485628,0.23422895,0.16597143,0.13775906,0.15210825,1.0,1.0,1.0,1.0,1.0,-0.19137286,-1.3268064,0.27918798,-0.4485628,0.23422895,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.6195806,1.5998809,1.7137852,0.48032704,0.46977833,1.9942566,0.49856415,0.7188772,0.0,0.0,0.0,0.0,0.0,-0.6195806,1.5998809,1.7137852,0.48032704,0.46977833,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.75,0.8,0.125,1.0,0.0,0.21710666,-0.7028416,1.0145038,0.7535999,-0.13121575,3.1559696,0.7605996,0.7301234,0.0,0.0,1.0,0.0,0.0,0.21710666,-0.7028416,1.0145038,0.7535999,-0.13121575,0.75,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,0.30027616,2.7007556,-0.4289549,0.050125316,-1.6153688,5.1473308,0.9588034,0.77438104,0.0,0.0,1.0,0.0,0.0,0.30027616,2.7007556,-0.4289549,0.050125316,-1.6153688,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,-0.72001463,1.1754365,-0.8669351,-0.12640017,0.07080602,2.2654912,0.5659857,0.6222387,0.0,0.0,1.0,0.0,0.0,-0.72001463,1.1754365,-0.8669351,-0.12640017,0.07080602,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.25,1.0,0.0,-0.4129238,0.54231596,-1.0030444,1.6915605,-0.4534456,4.071421,0.8880943,0.8349125,0.0,0.0,1.0,0.0,0.0,-0.4129238,0.54231596,-1.0030444,1.6915605,-0.4534456,0.25,0.8,0.25,1.0,0.0
0.0,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.041799016,0.39134443,0.46977717,0.24768542,-0.21635608,3.1215713,0.7542801,0.635192,0.0,0.0,1.0,0.0,0.0,0.041799016,0.39134443,0.46977717,0.24768542,-0.21635608,0.25,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,1.0,1.0,-1.2216777,-0.013295334,0.8754004,1.5075302,0.6267689,5.084333,0.95624185,0.90606725,1.0,0.0,1.0,0.0,1.0,-1.2216777,-0.013295334,0.8754004,1.5075302,0.6267689,0.5,0.6,0.25,1.0,1.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,0.09063662,0.24331075,0.0788231,2.489402,-0.38868102,4.6429005,0.93357205,0.88299537,0.0,0.0,1.0,0.0,0.0,0.09063662,0.24331075,0.0788231,2.489402,-0.38868102,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,-0.5639865,-0.4224328,1.7056437,0.75025713,0.20930639,2.5440063,0.6327439,0.6596703,0.0,0.0,0.0,0.0,0.0,-0.5639865,-0.4224328,1.7056437,0.75025713,0.20930639,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,1.2773713,-0.23070025,-1.423859,-0.14959459,-0.4410746,1.8283457,0.4571915,0.50104344,0.0,0.0,0.0,0.0,0.0,1.2773713,-0.23070025,-1.423859,-0.14959459,-0.4410746,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.25,0.0,0.0,1.0275903,-0.12177415,0.46189952,0.18393572,1.0911343,1.7505983,0.43797076,0.4155072,0.0,0.0,0.0,0.0,0.0,1.0275903,-0.12177415,0.46189952,0.18393572,1.0911343,0.25,1.0,0.25,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,1.0566916,-0.25313655,0.9363058,1.9426948,-1.1659536,1.5030745,0.37826347,0.48743245,0.0,0.0,0.0,0.0,0.0,1.0566916,-0.25313655,0.9363058,1.9426948,-1.1659536,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.75,0.6,0.125,0.0,0.0,-0.87565386,-1.4015167,0.15055244,1.1621939,2.2936172,-0.0038313249,0.11880124,0.4487407,0.0,0.0,0.0,0.0,0.0,-0.87565386,-1.4015167,0.15055244,1.1621939,2.2936172,0.75,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,0.0,0.0,1.4872782,-1.2149291,0.19955367,2.2311938,0.15488175,1.4145701,0.35768414,0.37938932,0.0,0.0,0.0,0.0,0.0,1.4872782,-1.2149291,0.19955367,2.2311938,0.15488175,0.5,0.6,0.25,0.0,0.0
0.0,0.0,0.0,1.0,0.4,0.125,0.0,0.0,0.28786936,-0.5215449,1.3969878,0.73055446,-1.0316671,1.7788749,0.4449429,0.50100774,1.0,1.0,0.0,1.0,1.0,0.28786936,-0.5215449,1.3969878,0.73055446,-1.0316671,1.0,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.5,0.0,0.0,1.0924882,0.93684614,-0.9330386,0.54253644,-1.1998266,1.7187104,0.43013763,0.4670279,1.0,1.0,1.0,1.0,1.0,1.0924882,0.93684614,-0.9330386,0.54253644,-1.1998266,0.25,0.6,0.5,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,1.0368565,-0.91650987,1.7893158,1.1982044,-0.5055483,0.9079727,0.2512367,0.41143796,1.0,1.0,0.0,1.0,1.0,1.0368565,-0.91650987,1.7893158,1.1982044,-0.5055483,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,1.0,-0.348469,-0.48823673,0.5369557,0.52477896,0.13127938,1.9980448,0.4995112,0.46849856,0.0,0.0,0.0,0.0,0.0,-0.348469,-0.48823673,0.5369557,0.52477896,0.13127938,0.25,1.0,0.125,0.0,1.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,0.41365618,0.9194018,-1.3277934,-2.25481,-0.86496943,1.4640809,0.36913744,0.25047618,0.0,0.0,0.0,0.0,0.0,0.41365618,0.9194018,-1.3277934,-2.25481,-0.86496943,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.5,0.4,0.125,0.0,0.0,1.502749,-0.789159,-2.3315694,0.15668486,1.2266405,1.1692647,0.30348963,0.33793885,0.0,0.0,0.0,0.0,0.0,1.502749,-0.789159,-2.3315694,0.15668486,1.2266405,0.5,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.5,0.6,0.125,1.0,0.0,-0.014897773,-0.25466594,1.2993938,-0.48476985,-0.5623616,1.7424059,0.43595523,0.5335976,1.0,1.0,0.0,1.0,1.0,-0.014897773,-0.25466594,1.2993938,-0.48476985,-0.5623616,0.5,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.5,0.4,0.125,1.0,0.0,0.8381216,0.3799517,0.7712248,-0.16906063,-0.34316483,2.5233839,0.6279387,0.71541023,0.0,0.0,0.0,0.0,0.0,0.8381216,0.3799517,0.7712248,-0.16906063,-0.34316483,0.5,0.4,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-2.1158657,2.0555713,0.8252572,1.7755804,1.1117853,1.7825334,0.44584662,0.70457524,0.0,0.0,0.0,0.0,0.0,-2.1158657,2.0555713,0.8252572,1.7755804,1.1117853,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,1.0,0.0,1.2220616,2.3788798,0.34001455,0.35332787,0.21259442,4.103673,0.8912597,0.9149214,0.0,0.0,1.0,0.0,0.0,1.2220616,2.3788798,0.34001455,0.35332787,0.21259442,0.25,0.6,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,-0.06931832,-1.1086916,1.8096892,-0.049197655,1.8206761,0.5186666,0.1852261,0.27834406,0.0,0.0,0.0,0.0,0.0,-0.06931832,-1.1086916,1.8096892,-0.049197655,1.8206761,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,0.7926898,0.19392233,0.8186976,-1.389317,0.7408253,1.391863,0.3524843,0.41631043,0.0,0.0,1.0,0.0,0.0,0.7926898,0.19392233,0.8186976,-1.389317,0.7408253,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.25,0.0,0.0,0.076525964,1.4544754,-1.3380445,-0.46403435,-0.050759,2.1482008,0.5369825,0.5396336,1.0,1.0,1.0,1.0,1.0,0.076525964,1.4544754,-1.3380445,-0.46403435,-0.050759,0.25,0.8,0.25,0.0,0.0
0.0,0.0,0.0,0.25,0.4,0.25,1.0,0.0,-0.027057307,0.29416466,-1.1806551,0.24117842,0.37461364,1.9569162,0.48923072,0.5377934,0.0,1.0,0.0,0.0,1.0,-0.027057307,0.29416466,-1.1806551,0.24117842,0.37461364,0.25,0.4,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,0.72000015,-0.46893713,-0.48284543,0.6401686,-0.13815941,2.5596633,0.63637465,0.6066821,0.0,0.0,1.0,0.0,0.0,0.72000015,-0.46893713,-0.48284543,0.6401686,-0.13815941,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,-0.048122853,-1.4581227,0.11020425,-2.1830764,-0.45888534,-1.1728297,0.04020109,0.062328067,0.0,0.0,0.0,0.0,0.0,-0.048122853,-1.4581227,0.11020425,-2.1830764,-0.45888534,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,1.0,0.0,0.6910065,0.6142706,1.6278677,0.23132345,-1.1190403,3.5968292,0.83157474,0.8557913,0.0,0.0,1.0,0.0,0.0,0.6910065,0.6142706,1.6278677,0.23132345,-1.1190403,0.25,1.0,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.4,0.125,0.0,0.0,0.5551826,1.2419641,0.08672266,-1.108738,0.06628529,1.4214216,0.35925978,0.49935454,1.0,1.0,0.0,1.0,1.0,0.5551826,1.2419641,0.08672266,-1.108738,0.06628529,0.25,0.4,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.125,0.0,0.0,1.8566325,-0.38164604,1.5711218,-0.31870502,0.7689842,1.4065608,0.3558461,0.49683952,0.0,1.0,1.0,1.0,0.0,1.8566325,-0.38164604,1.5711218,-0.31870502,0.7689842,0.25,0.6,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,1.0,0.0,-2.0558434,1.3306172,-1.0332539,-0.66317725,1.2023115,1.4629188,0.36886683,0.66180265,1.0,1.0,0.0,1.0,1.0,-2.0558434,1.3306172,-1.0332539,-0.66317725,1.2023115,0.25,0.6,0.25,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,1.0,0.0,0.7968173,-0.91297054,0.4953484,0.3455099,-0.76298803,2.220769,0.5549692,0.45654073,0.0,1.0,1.0,1.0,0.0,0.7968173,-0.91297054,0.4953484,0.3455099,-0.76298803,0.25,0.6,0.25,1.0,0.0
0.0,0.0,1.0,0.5,0.4,0.125,1.0,0.0,0.20264044,-2.529729,0.565696,-1.3561107,0.8817528,0.82903,0.23667969,0.11791525,0.0,0.0,1.0,0.0,0.0,0.20264044,-2.529729,0.565696,-1.3561107,0.8817528,0.5,0.4,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,-1.279653,-1.1175466,-1.8691443,-1.1698877,-0.18261409,-0.44248122,0.079990126,0.25229698,0.0,0.0,0.0,0.0,0.0,-1.279653,-1.1175466,-1.8691443,-1.1698877,-0.18261409,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,1.0,0.125,0.0,0.0,0.8049876,1.1348683,0.8858924,-1.9689957,-0.51573986,2.8218517,0.69462925,0.47849315,0.0,0.0,0.0,0.0,0.0,0.8049876,1.1348683,0.8858924,-1.9689957,-0.51573986,0.25,1.0,0.125,0.0,0.0
0.0,0.0,0.0,0.25,0.8,0.125,1.0,0.0,0.06297449,0.8393494,-0.8869152,1.4258268,-0.2356341,4.1771855,0.898182,0.871159,0.0,0.0,1.0,0.0,0.0,0.06297449,0.8393494,-0.8869152,1.4258268,-0.2356341,0.25,0.8,0.125,1.0,0.0
0.0,0.0,0.0,0.25,0.6,0.25,0.0,0.0,2.1142163,-1.5344175,-0.6778163,0.31523806,2.1943026,0.53844947,0.18823029,0.37490478,0.0,0.0,1.0,0.0,0.0,2.1142163,-1.5344175,-0.6778163,0.31523806,2.1943026,0.25,0.6,0.25,0.0,0.0
0.0,0.0,0.0,0.5,0.6,0.25,1.0,0.0,1.1712062,-0.16253313,0.09353591,-1.2566999,-0.929694,1.6047673,0.40245828,0.23309378,1.0,1.0,1.0,1.0,1.0,1.1712062,-0.16253313,0.09353591,-1.2566999,-0.929694,0.5,0.6,0.25,1.0,0.0
